Ticker,Pred_LSTM,Pred_GRU,Pred_TFT,Pred_Average,Rentabilidad,Dif_LSTM,Dif_GRU,Dif_TFT,Dif_Average,Total_Capitalization,Sector
UNH,12.546947479248049,3.532893419265747,14.154927253723145,11.387328577041629,40.481001641378676,-27.93405416213063,-36.94810822211293,-26.32607438765553,-29.093673064337047,309398241280,healthcare
KO,2.066002368927002,-4.601138114929199,-0.7419677972793579,-0.3906137943267823,-1.4221151225343824,3.4881174914613844,-3.179022992394817,0.6801473252550245,1.0315013282076002,296380858368,consumer-defensive
CSCO,-9.536298751831056,-8.031397819519043,-6.07295560836792,-7.849981307983399,5.2238391328285605,-14.760137884659615,-13.255236952347603,-11.29679474119648,-13.07382044081196,288106414080,technology
IBM,-4.55459451675415,-6.344846725463867,-10.973532676696776,-7.480220222473145,23.716198063359485,-28.270792580113635,-30.061044788823352,-34.68973074005626,-31.196418285832628,287346950144,technology
WFC,-7.104160785675049,-6.565946578979492,-3.421250104904175,-5.5233536720275875,13.537851554703154,-20.6420123403782,-20.103798133682645,-16.959101659607327,-19.061205226730745,273863032832,financial-services
CAT,-28.29043197631836,-19.9636173248291,-21.280847549438477,-23.821235275268556,38.78944145038631,-67.07987342670467,-58.753058775215415,-60.07028899982479,-62.61067672565487,270434140160,industrials
MS,-13.123315811157228,-7.198066711425781,-15.216717720031738,-12.775626754760744,17.086592016579644,-30.20990782773687,-24.284658728005425,-32.30330973661138,-29.862218771340387,260924014592,financial-services
MU,-27.65375518798828,-33.03670883178711,-39.16414260864258,-33.33450088500977,100.15208292047248,-127.80583810846076,-133.1887917522596,-139.31622552911506,-133.48658380548224,251174240256,technology
AXP,-3.3460192680358887,-10.328974723815918,-6.446736812591553,-5.982897377014161,22.70349819750316,-26.04951746553905,-33.03247292131908,-29.150235010094715,-28.686395574517324,248489459712,financial-services
CRM,8.593881607055664,9.859644889831545,21.28294563293457,13.922659873962402,8.29602630137822,0.2978553056774444,1.5636185884533234,12.98691933155635,5.626633572584183,247910318080,technology
GS,-22.73537254333496,-25.356679916381836,-35.38761520385742,-28.320531082153323,10.26143640398553,-32.99680894732049,-35.61811632036736,-45.64905160784295,-38.58196748613885,243757449216,financial-services
RTX,-9.603361129760742,-3.253389358520508,1.877904772758484,-3.7408604145050046,15.104101326294556,-24.707462456055296,-18.357490684815065,-13.226196553536072,-18.84496174079956,239327789056,industrials
TMUS,13.03892707824707,13.633644104003906,0.3912135362625122,8.098785066604615,-13.23000862793626,26.268935706183328,26.863652731940164,13.621222164198771,21.32879369454087,234942316544,communication-services
PM,23.463619232177734,-5.412685394287109,8.472579956054688,11.691942596435547,-13.369681731857003,36.833300964034734,7.956996337569894,21.84226168791169,25.061624328292552,224669663232,consumer-defensive
APP,-22.636539459228516,-28.655160903930664,-19.05781364440918,-22.40877342224121,45.728728775458265,-68.36526823468678,-74.38388967938893,-64.78654241986744,-68.13750219769948,215576821760,communication-services
ABT,1.7953810691833496,7.624037265777588,1.7206515073776243,2.9312204837799074,-5.974773132394853,7.770154201578203,13.59881039817244,7.695424639772478,8.905993616174761,214959357952,healthcare
MRK,-12.175811767578123,-10.02481460571289,-9.130366325378418,-10.527434158325196,8.03697210018735,-20.212783867765474,-18.06178670590024,-17.167338425565767,-18.564406258512548,214759424000,healthcare
TMO,3.2302207946777344,-2.683493137359619,-2.2887258529663086,-0.1601006507873535,24.884406816001228,-21.654186021323493,-27.567899953360847,-27.173132668967536,-25.04450746678858,214253355008,healthcare
MCD,-5.91765832901001,3.808663845062256,2.7578916549682617,-0.502173900604248,-2.5285774816730635,-3.3890808473369463,6.337241326735319,5.286469136641325,2.0264035810688155,212960968704,consumer-cyclical
DIS,13.753826141357422,10.570021629333496,-20.01249313354492,-0.3894624710082999,-0.2303282363235852,13.984154377681008,10.80034986565708,-19.782164897221335,-0.1591342346847146,202483318784,communication-services
UBER,-14.705448150634766,-0.4888033270835876,-16.231821060180664,-12.47266834974289,4.132946915648204,-18.83839506628297,-4.621750242731792,-20.36476797582887,-16.605615265391094,201242902528,technology
PEP,19.115245819091797,3.966164112091065,17.464025497436523,15.424941349029542,2.500757716151982,16.614488102939816,1.4654063959390826,14.96326778128454,12.92418363287756,199754711040,consumer-defensive
ANET,-30.774730682373047,-17.33521270751953,-29.99445152282715,-27.774715423583984,13.21798091862556,-43.99271160099861,-30.55319362614509,-43.212432441452705,-40.99269634220954,198195101696,technology
LRCX,-39.08612060546875,-27.823957443237305,-20.10395050048828,-29.240819931030273,59.12348767484055,-98.2096082803093,-86.94744511807785,-79.22743817532883,-88.36430760587082,197774491648,technology
LIN,8.320891380310059,5.1059956550598145,4.918904781341553,6.317117595672608,-10.60771682685646,18.92860820716652,15.713712481916277,15.526621608198012,16.924834422529067,196144857088,basic-materials
QCOM,-3.007984161376953,-12.664834022521973,-15.104074478149414,-9.77779026031494,24.69464675346396,-27.702630914840913,-37.35948077598593,-39.79872123161337,-34.4724370137789,195191111680,technology
NOW,6.187336444854736,8.285916328430176,5.951174259185791,6.512587547302246,5.166342656837771,1.0209937880169653,3.1195736715924047,0.78483160234802,1.346244890464475,191349063680,technology
INTC,-12.21770477294922,-19.970195770263672,-13.926358222961426,-14.451664352416993,102.27617983065214,-114.49388460360136,-122.2463756009158,-116.20253805361357,-116.72784418306914,190592352256,technology
ISRG,-10.029478073120115,-11.965091705322266,-9.656046867370604,-10.26722831726074,13.72257552485155,-23.752053597971667,-25.687667230173815,-23.378622392222155,-23.98980384211229,189400170496,healthcare
INTU,6.8830485343933105,6.915048122406006,1.8294976949691772,4.8680281162261965,-12.189961120646425,19.073009655039733,19.10500924305243,14.019458815615602,17.057989236872622,186116276224,technology
AMAT,-13.839031219482422,-16.01652717590332,-10.594019889831545,-12.976525878906251,27.63750860061919,-41.47653982010161,-43.654035776522505,-38.23152849045073,-40.61403447952544,185697353728,technology
C,-7.077518939971924,-5.182925224304199,-20.184864044189453,-11.94153823852539,10.961306184408889,-18.038825124380818,-16.14423140871309,-31.146170228598343,-22.90284442293428,181130838016,financial-services
BX,-14.383825302124023,-8.554635047912598,-6.929229259490967,-10.236148834228516,-12.52684328111297,-1.8569820210110528,3.972208233200373,5.597614021622004,2.290694446884455,180411662336,financial-services
T,-7.131699085235596,-2.695709705352783,-2.8259925842285156,-4.5222186088562015,-10.846542070624974,3.714842985389378,8.15083236527219,8.020549486396458,6.324323461768772,175947759616,communication-services
SCHW,-21.342130661010746,-10.861873626708984,-8.284299850463867,-14.022946929931642,-1.2536533938413756,-20.088477267169367,-9.608220232867607,-7.030646456622492,-12.769293536090268,171574525952,financial-services
APH,-30.90238571166992,-14.451772689819336,-16.256723403930664,-21.7539981842041,28.54267450759696,-59.44506021926688,-42.99444719741629,-44.79939791152762,-50.296672691801064,170559897600,technology
NEE,-4.731471061706543,-0.7532070875167847,1.1289809942245483,-1.5916374444961547,13.01936631467576,-17.7508373763823,-13.772573402192544,-11.89038532045121,-14.611003759171911,169524428800,utilities
BLK,0.960620641708374,4.510991096496582,-0.891473650932312,0.9298570156097412,-2.2382406017722447,3.1988612434806187,6.749231698268827,1.3467669508399327,3.168097617381986,167943847936,financial-services
VZ,-8.35334587097168,-0.031905461102724,-0.4238005876541137,-3.5172396756708624,-5.883295175074764,-2.4700506958969157,5.85138971397204,5.45949458742065,2.3660554994039016,167560757248,communication-services
BKNG,21.003925323486328,0.8996702432632446,17.627065658569336,15.632330441474917,-6.362510254757392,27.36643557824372,7.262180498020637,23.98957591332673,21.99484069623231,163674947584,consumer-cyclical
AMGN,-9.509532928466797,-1.07925283908844,-8.077213287353516,-7.250549054145813,5.672965110467616,-15.182498038934412,-6.752217949556056,-13.75017839782113,-12.92351416461343,160663322624,healthcare
KLAC,-10.095623016357422,-24.237056732177734,-10.845534324645996,-13.223874282836912,32.81698072550519,-42.91260374186261,-57.05403745768293,-43.662515050151185,-46.040855008342106,159172362240,technology
GEV,17.447444915771484,27.199554443359375,11.05053424835205,16.83910255432129,-9.363649401774223,26.81109431754571,36.5632038451336,20.414183650126276,26.20275195609551,158760452096,industrials
TJX,-9.475500106811523,-12.442826271057127,-10.912841796875,-10.643902015686036,6.520356927627699,-15.995857034439222,-18.963183198684828,-17.4331987245027,-17.164258943313733,155967242240,consumer-cyclical
ACN,13.03842544555664,17.27093505859375,17.95967674255371,15.85342788696289,3.466823117860687,9.571602327695953,13.804111940733062,14.492853624693025,12.386604769102204,155096743936,technology
BA,-3.730886936187744,-1.3926410675048828,7.230250358581543,1.121217155456543,-11.573482314994472,7.842595378806728,10.180841247489589,18.803732673576015,12.694699470451017,152794398720,industrials
DHR,-4.597053527832031,0.1200630515813827,-0.9571837186813354,-2.1976822882890703,8.700938083761017,-13.297991611593048,-8.580875032179634,-9.658121802442352,-10.898620372050086,152133566464,healthcare
BSX,-8.374734878540039,2.321366310119629,0.3418608903884887,-2.748876333236695,-2.175600120131843,-6.199134758408196,4.496966430251472,2.5174610105203317,-0.5732762131048519,149242036224,healthcare
PANW,-3.8053793907165527,6.987845420837402,2.0841495990753174,0.7090771675109865,31.01725014664233,-34.82262953735888,-24.029404725804927,-28.93310054756701,-30.308172979131346,149074051072,technology
GILD,-11.285350799560549,-13.558743476867676,-4.3542938232421875,-8.967606544494629,9.377835479970544,-20.66318627953109,-22.93657895683822,-13.732129303212732,-18.34544202446517,148779188224,healthcare
ETN,2.019667148590088,7.1110076904296875,-2.388589382171631,1.2746326446533205,5.941801887741307,-3.922134739151219,1.1692058026883805,-8.330391269912937,-4.6671692430879865,148541308928,industrials
SPGI,-0.2661101818084717,4.0322418212890625,5.082353591918945,2.7329457283020018,-12.710948080585291,12.44483789877682,16.743189901874352,17.793301672504235,15.443893808887292,147527188480,financial-services
TXN,12.719427108764648,14.353554725646973,6.702732563018799,10.639574813842774,-12.376331255108282,25.095758363872932,26.729885980755256,19.07906381812708,23.015906068951058,146706284544,technology
ADBE,13.23060417175293,4.3732171058654785,21.960031509399418,14.950897693634037,0.6030711003568879,12.627533071396044,3.7701460055085905,21.356960409042525,14.347826593277148,142453768192,technology
PFE,-3.9652132987976074,16.767404556274414,4.728067874908447,3.658622741699219,1.7333887091571156,-5.698602007954723,15.0340158471173,2.9946791657513314,1.9252340325421031,140148817920,healthcare
COF,3.01754093170166,-6.845030784606934,-9.764395713806152,-4.067748069763184,6.415495677323634,-3.3979547456219734,-13.260526461930567,-16.179891391129786,-10.483243747086815,139847647232,financial-services
CRWD,-10.388193130493164,-19.783292770385746,-4.088908672332764,-9.747499275207518,27.76706112132353,-38.15525425181669,-47.55035389170927,-31.855969793656293,-37.514560396531046,136271151104,technology
SYK,1.305061936378479,13.221580505371094,7.9096999168396,6.3302208423614506,-5.13301872654793,6.438080662926409,18.354599231919025,13.04271864338753,11.46323956890938,136193146880,healthcare
LOW,-3.7224040031433105,3.562829971313477,-8.380066871643066,-4.128422355651856,0.3105328165156768,-4.032936819658987,3.2522971547978,-8.690599688158743,-4.438955172167533,133549236224,consumer-cyclical
UNP,-6.096597194671631,5.3936991691589355,12.725521087646484,3.730309391021729,-0.4103800387265475,-5.686217155945084,5.804079207885483,13.135901126373032,4.140689429748276,130714861568,industrials
HOOD,-21.240217208862305,-28.849393844604492,-28.417882919311523,-25.633118820190433,31.960796861872296,-53.2010140707346,-60.81019070647679,-60.37867978118382,-57.59391568206273,130439725056,financial-services
HON,1.8534332513809204,15.388423919677734,8.217630386352539,7.106110239028931,-0.8573566416079271,2.710789892988847,16.245780561285663,9.074987027960466,7.963466880636858,127821848576,industrials
DE,-12.55942726135254,-0.2333488911390304,-11.01559352874756,-9.476678094267848,-8.56581162142707,-3.993615639925469,8.33246273028804,-2.4497819073204887,-0.9108664728407768,124792168448,industrials
WELL,-4.84412145614624,-7.176013469696045,-2.9061625003814697,-4.535316276550294,7.166917693921376,-12.011039150067615,-14.342931163617422,-10.073080194302849,-11.70223397047167,124252831744,real-estate
PGR,18.60371208190918,15.069884300231934,13.968839645385742,16.04299755096436,-15.990534727416032,34.59424680932521,31.060419027647967,29.959374372801776,32.03353227838039,120798396416,financial-services
IBKR,-21.633155822753903,-16.250642776489258,-5.936836242675781,-14.278125381469728,9.649450190799874,-31.28260601355378,-25.900092967289133,-15.586286433475657,-23.927575572269603,119599390720,financial-services
CEG,-9.150430679321287,3.6512951850891113,6.2107319831848145,-0.4456204414367675,12.20074024026247,-21.35117091958376,-8.549445055173358,-5.990008257077655,-12.646360681699235,117776900096,utilities
MDT,10.919416427612305,1.7679771184921265,4.773324966430664,6.630691981315612,-0.5918466990032057,11.51126312661551,2.3598238174953323,5.36517166543387,7.222538680318818,116333273088,healthcare
PLD,9.345746994018556,-2.9912209510803223,-0.476019024848938,2.9496469974517825,17.78772575307754,-8.441978759058987,-20.778946704157864,-18.26374477792648,-14.83807875562576,115263102976,real-estate
ADI,-12.684101104736328,4.110888481140137,-14.412372589111328,-10.016411781311035,5.349572496410878,-18.033673601147207,-1.2386840152707412,-19.761945085522207,-15.365984277721914,115181527040,technology
LMT,-1.4149863719940186,-16.360082626342773,-0.8828855752944946,-4.19116530418396,15.02462143675691,-16.439607808750928,-31.384704063099683,-15.907507012051404,-19.21578674094087,113819951104,industrials
COP,20.813182830810547,4.1336541175842285,1.6701453924179075,9.820062112808229,-3.2472365124353724,24.06041934324592,7.380890630019601,4.91738190485328,13.067298625243598,110981013504,energy
KKR,0.4366803169250488,15.534394264221191,-4.635800838470459,1.4272306442260745,-16.672316851020284,17.108997167945333,32.206711115241475,12.036516012549823,18.09954749524636,109516464128,financial-services
VRTX,8.437981605529785,-7.92991828918457,-14.870383262634276,-4.158944320678712,13.294998214263067,-4.857016608733282,-21.22491650344764,-28.165381476897345,-17.45394253494178,109112172544,healthcare
CB,1.9005718231201172,-3.750333786010742,-1.2843025922775269,-0.5035590648651123,2.8331680784158193,-0.932596255295702,-6.5835018644265615,-4.117470670693346,-3.336727143280932,108989972480,financial-services
DASH,-9.63581657409668,8.022778511047363,14.95571517944336,3.732515144348145,-6.1330660600463975,-3.502750514050282,14.15584457109376,21.088781239489755,9.865581204394545,108665544704,consumer-cyclical
DELL,-8.327152252197266,-15.31774616241455,-5.072353363037109,-8.42335147857666,21.397191631032577,-29.72434388322984,-36.71493779344713,-26.46954499406969,-29.820543109609236,108579127296,technology
ADP,9.997892379760742,11.981377601623535,21.02217674255371,14.804303169250488,-13.785621951178834,23.783514330939575,25.766999552802368,34.80779869373254,28.58992512042932,105395462144,technology
HCA,-15.076164245605469,-17.127519607543945,-8.358696937561035,-12.799448394775393,23.34995983271414,-38.42612407831961,-40.47747944025809,-31.708656770275176,-36.14940822748953,104896176128,healthcare
SO,4.227341175079346,-4.773017883300781,-7.908505916595459,-2.427069473266602,-0.591891447668217,4.819232622747562,-4.181126435632565,-7.316614468927242,-1.8351780255983847,103547904000,utilities
CMCSA,25.04942321777344,13.75678539276123,25.205808639526367,22.853449821472168,-11.16039145677226,36.2098146745457,24.91717684953349,36.36620009629863,34.01384127824443,101427798016,communication-services
MCK,-3.907200336456299,-12.146937370300291,-1.0616966485977173,-4.416946268081666,22.474193388786563,-26.381393725242862,-34.62113075908685,-23.53589003738428,-26.89113965686823,100918034432,healthcare
TT,-1.3609910011291504,0.3258301019668579,4.8412394523620605,1.4572654008865356,5.0368202086395275,-6.397811209768678,-4.71099010667267,-0.1955807562774669,-3.579554807752992,99483205632,industrials
CVS,-2.2213387489318848,11.319451332092283,-12.318670272827148,-3.552113342285157,23.920857325740933,-26.142196074672817,-12.601405993648648,-36.23952759856808,-27.47297066802609,99206144000,healthcare
PH,-1.755317211151123,-5.529179573059082,-2.2243404388427734,-2.697698974609375,6.797498036247419,-8.552815247398541,-12.3266776093065,-9.021838475090192,-9.495197010856794,97797054464,industrials
DUK,-19.92126846313477,-4.937281608581543,-13.35984230041504,-14.299900627136232,-0.4410725238259267,-19.48019593930884,-4.496209084755616,-12.918769776589112,-13.858828103310303,96658718720,utilities
CME,-20.955402374267575,9.90243434906006,6.260426044464111,-3.897503662109376,-5.050770299524849,-15.904632074742729,14.953204648584908,11.31119634398896,1.1532666374154736,95735627776,financial-services
NKE,7.482835292816162,0.2760404348373413,8.466094970703125,6.434780192375183,-12.67563502984068,20.15847032265684,12.95167546467802,21.1417300005438,19.110415222215863,95477022720,consumer-cyclical
MO,20.545650482177734,18.10374641418457,13.32657527923584,17.169639587402344,-9.848689511228384,30.394339993406117,27.952435925412953,23.175264790464222,27.018329098630726,94643511296,consumer-defensive
BMY,12.422019958496094,12.30199146270752,8.747321128845215,10.928134727478028,2.961182604271334,9.46083735422476,9.340808858436183,5.786138524573881,7.966952123206694,93787144192,healthcare
GD,-13.288169860839844,-13.382197380065918,-10.524741172790527,-12.201603889465332,10.77156785958374,-24.059737720423584,-24.15376523964966,-21.296309032374268,-22.973171749049072,93164544000,industrials
COIN,-18.5355167388916,-9.76097297668457,-20.831445693969727,-17.698979568481445,10.614881214756489,-29.15039795364809,-20.375854191441057,-31.446326908726213,-28.313860783237935,92698148864,financial-services
CDNS,-3.1463236808776855,-0.907486379146576,-2.513587474822998,-2.4454617381095884,-4.413960072123221,1.267636391245535,3.5064736929766447,1.9003725973002223,1.968498334013632,92191752192,technology
SBUX,4.26824426651001,8.806300163269043,3.421428680419922,4.837129211425782,-10.565153208259352,14.83339747476936,19.371453371528396,13.986581888679272,15.402282419685132,91939971072,consumer-cyclical
MMM,-22.655189514160156,-11.681639671325684,-9.704438209533691,-15.280179023742678,10.234156094903812,-32.889345609063966,-21.915795766229497,-19.938594304437505,-25.514335118646493,88448974848,industrials
NEM,-14.119110107421877,-11.594744682312012,-12.686112403869627,-13.041037940979004,17.61877857516025,-31.737888682582124,-29.21352325747226,-30.30489097902988,-30.65981651613925,88359567360,basic-materials
MMC,21.3403263092041,18.245363235473633,10.640130043029783,16.441255187988283,-11.981643703076523,33.32197001228062,30.22700693855015,22.621773746106307,28.422898891064804,87277412352,financial-services
MCO,1.4589316844940186,-2.9409871101379395,3.3566157817840576,1.3380215644836428,-6.398559896412277,7.857491580906296,3.457572786274338,9.755175678196334,7.73658146089592,85685518336,financial-services
SHW,1.0078818798065186,-0.8079456090927124,-6.724527359008789,-2.4482473134994507,-1.2125180053675462,2.2203998851740647,0.4045723962748337,-5.512009353641243,-1.2357293081319043,85508390912,basic-materials
SNPS,4.069849014282227,6.806225776672363,17.355228424072266,9.93127613067627,-26.84216548906887,30.912014503351095,33.64839126574123,44.197393913141134,36.77344161974514,84296466432,technology
AMT,28.645111083984375,21.18267250061035,19.85297966003418,23.635770797729492,-14.024223938061494,42.66933502204587,35.20689643867185,33.877203598095676,37.65999473579099,83788881920,real-estate
ICE,10.573892593383787,12.05681610107422,14.12867832183838,12.292391586303712,-21.97700032154009,32.55089291492388,34.03381642261431,36.10567864337847,34.2693919078438,83411419136,financial-services
NOC,-17.0989990234375,-9.080169677734377,-5.392580986022949,-10.812665939331056,-0.278657623855396,-16.820341399582105,-8.801512053878978,-5.1139233621675535,-10.534008315475658,83270025216,industrials
EQIX,-3.1382627487182617,-8.921216011047363,-1.074353814125061,-3.469289827346802,9.2169254453569,-12.35518819407516,-18.138141456404263,-10.29127925948196,-12.686215272703702,83066404864,real-estate
HWM,-3.4542970657348633,0.7741811871528625,18.670927047729492,6.241488230228424,13.496081410925834,-16.950378476660696,-12.721900223772971,5.174845636803658,-7.25459318069741,82894872576,industrials
UPS,7.463780879974365,3.5634593963623047,-24.132190704345703,-5.954672050476074,13.586446664091405,-6.1226657841170375,-10.022987267729098,-37.71863736843711,-19.54111871456748,81722662912,industrials
WM,21.152530670166016,25.038175582885746,13.674789428710938,18.93856315612793,-14.02099018067762,35.17352085084364,39.05916576356336,27.69577960938856,32.95955333680555,80480747520,industrials
ORLY,-7.221336841583252,-0.534640371799469,-8.451056480407715,-6.37588540315628,-8.727166012142748,1.5058291705594955,8.192525640343279,0.2761095317350328,2.3512806089864675,79899295744,consumer-cyclical
EMR,-4.961463451385498,-6.758391380310059,-5.3551154136657715,-5.47830982208252,5.4886661090186175,-10.450129560404116,-12.247057489328675,-10.843781522684388,-10.966975931101135,78549999616,industrials
RCL,22.93575668334961,17.60614776611328,23.021257400512695,21.90403518676758,-7.12448656504244,30.060243248392048,24.73063433115572,30.145743965555138,29.02852175181002,78222254080,consumer-cyclical
ABNB,21.304462432861328,12.085823059082031,18.37385368347168,18.288491058349617,5.4236459238832655,15.880816508978064,6.662177135198766,12.950207759588414,12.864845134466348,77472301056,consumer-cyclical
BK,-4.986888408660889,3.019329071044922,-10.110939979553224,-5.43526554107666,6.117130902514649,-11.104019311175538,-3.0978018314697273,-16.228070882067872,-11.55239644359131,75264892928,financial-services
JCI,-19.985340118408203,-15.834437370300291,-19.782068252563477,-19.073850822448733,9.663505001418931,-29.648845119827136,-25.497942371719223,-29.44557325398241,-28.737355823867667,74855145472,industrials
MDLZ,5.45204496383667,16.675844192504883,7.982808589935303,8.709110260009766,-7.175614762748584,12.627659726585254,23.851458955253467,15.158423352683888,15.88472502275835,74143997952,consumer-defensive
TDG,-11.31866455078125,4.563292026519775,-1.8454455137252808,-4.352985620498657,-2.145711256784169,-9.17295329399708,6.709003283303945,0.3002657430588882,-2.2072743637144883,73734914048,industrials
CTAS,21.672508239746097,20.32050514221191,14.826807975769045,18.66382751464844,-17.796179160889892,39.468687400635986,38.116684303101806,32.622987136658935,36.46000667553833,73650110464,industrials
AON,-1.5851473808288574,3.1531448364257812,0.8298310041427612,0.3285024166107178,-6.670686295631839,5.0855389148029815,9.82383113205762,7.5005172997746,6.999188712242557,73459662848,financial-services
TEL,-7.7993855476379395,-19.800493240356445,-27.284814834594727,-17.993778800964357,23.993936662016,-31.79332220965394,-43.79442990237244,-51.27875149661072,-41.98771546298036,72758804480,technology
USB,-3.5403623580932617,-0.1445129066705703,-5.578680992126465,-3.676519921422005,7.010192781984896,-10.550555140078158,-7.154705688655467,-12.58887377411136,-10.6867127034069,72634081280,financial-services
ECL,2.9888675212860107,7.458613872528076,13.482333183288574,8.08020305633545,-4.7272296364838375,7.716097157769848,12.185843509011914,18.20956281977241,12.807432692819289,72621621248,basic-materials
GLW,-17.128385543823242,-15.12740993499756,-31.761058807373047,-22.581259727478027,38.115081094847575,-55.24346663867082,-53.242491029845134,-69.87613990222061,-60.6963408223256,71976640512,technology
