Ticker,Pred_LSTM,Pred_GRU,Pred_TFT,Pred_Average,Rentabilidad,Dif_LSTM,Dif_GRU,Dif_TFT,Dif_Average,Total_Capitalization,Sector
V,-14.637858390808104,-13.257603645324709,-5.268877983093262,-10.614215278625489,-3.466391065807168,-11.171467325000938,-9.79121257951754,-1.8024869172860936,-7.147824212818321,658738774016.0,financial-services
MA,-1.7519899606704712,-12.26278591156006,-4.927396297454834,-5.124311685562134,5.661220949566795,-7.413210910237266,-17.924006861126855,-10.588617247021627,-10.785532635128927,495684714496.0,financial-services
XOM,-1.2777854204177856,-12.690409660339355,-8.598109245300293,-6.488439798355103,6.423100624804075,-7.700886045221861,-19.11351028514343,-15.021209870104368,-12.911540423159176,487544946688.0,energy
PLTR,-21.979339599609375,-31.665496826171875,-24.866840362548828,-25.071571350097656,16.588714044610672,-38.56805364422004,-48.25421087078254,-41.4555544071595,-41.660285394708325,475583512576.0,technology
NFLX,1.8156946897506712,-5.088965892791748,-2.4697670936584473,-1.27942214012146,-2.0668620683784575,3.882556758129129,-3.0221038244132905,-0.4029050252799897,0.7874399282569975,474097123328.0,communication-services
JNJ,-12.110217094421388,-13.656061172485352,-12.340410232543944,-12.511463165283203,6.740301069605384,-18.85051816402677,-20.396362242090735,-19.08071130214933,-19.251764234888583,455043547136.0,healthcare
AMD,-24.04726219177246,-16.33928680419922,-9.353129386901855,-16.628013992309572,0.5859860948696257,-24.63324828664209,-16.925272899068844,-9.93911548177148,-17.214000087179198,415642714112.0,technology
COST,-11.425541877746582,-13.529052734375,-1.4512447118759155,-7.856525182724,0.6458025671234056,-12.071344444869988,-14.174855301498406,-2.0970472789993213,-8.502327749847405,403935657984.0,consumer-defensive
BAC,-15.508030891418455,-12.738130569458008,-10.390653610229492,-12.907099914550782,10.404289955767425,-25.91232084718588,-23.142420525225432,-20.794943565996917,-23.311389870318205,391757594624.0,financial-services
ABBV,-5.887003421783447,-5.8186354637146,-10.844297409057615,-7.856247425079346,20.09196546569232,-25.97896888747577,-25.91060092940692,-30.936262874749936,-27.948212890771664,385180336128.0,healthcare
HD,3.0673112869262695,10.647947311401367,2.537264823913574,4.371419906616211,15.33031591351869,-12.26300462659242,-4.682368602117323,-12.793051089605116,-10.95889600690248,377838796800.0,consumer-cyclical
PG,9.07196807861328,6.550529956817627,9.400521278381348,8.699101734161378,1.4771389814573674,7.594829097155914,5.07339097536026,7.923382296923981,7.221962752704011,351374606336.0,consumer-defensive
GE,-8.325669288635254,-19.51177215576172,-14.48170280456543,-13.025303268432618,13.022145968907036,-21.34781525754229,-32.53391812466876,-27.503848773472463,-26.047449237339656,325884772352.0,industrials
CVX,-0.2962421178817749,-5.489967346191406,-10.262494087219238,-5.321487951278686,7.30105692655032,-7.597299044432095,-12.791024272741726,-17.56355101376956,-12.622544877829007,317777805312.0,energy
UNH,26.49623107910156,28.011898040771484,-0.7375633120536804,15.905846714973451,19.420263163881323,7.0759679152202395,8.591634876890161,-20.157826475935003,-3.5144164489078715,309398241280.0,healthcare
KO,-1.0424257516860962,-8.70077896118164,5.2246527671813965,-0.0672649860382081,-4.424588745880656,3.3821629941945597,-4.276190215300985,9.649241513062051,4.357323759842448,296380858368.0,consumer-defensive
CSCO,-7.460850238800049,-22.734657287597656,-12.803840637207031,-12.652807807922365,0.4975182696880588,-7.958368508488108,-23.23217555728571,-13.30135890689509,-13.150326077610424,288106414080.0,technology
IBM,-14.882838249206545,-20.87493896484375,-12.36338233947754,-15.073476028442384,-6.29352940694036,-8.589308842266183,-14.58140955790339,-6.069852932537179,-8.779946621502024,287346950144.0,technology
WFC,-10.96020221710205,-15.395392417907717,-20.271751403808594,-15.571859931945802,4.621993775932618,-15.58219599303467,-20.017386193840338,-24.893745179741213,-20.19385370787842,273863032832.0,financial-services
CAT,-16.690996170043945,-2.847208023071289,-6.599077224731445,-9.885470962524414,13.873237036299432,-30.564233206343378,-16.72044505937072,-20.47231426103088,-23.758707998823844,270434140160.0,industrials
MS,-12.136998176574709,-17.42313575744629,-19.244701385498047,-16.037306976318362,14.149854845489555,-26.286853022064264,-31.57299060293585,-33.394556230987604,-30.18716182180792,260924014592.0,financial-services
MU,-15.918803215026855,-18.04930877685547,-17.15423583984375,-16.839077377319335,49.15657898309735,-65.0753821981242,-67.20588775995282,-66.3108148229411,-65.99565636041669,251174240256.0,technology
AXP,-6.373614311218262,-1.237750768661499,0.983469545841217,-2.4036080598831178,12.773545912500966,-19.147160223719226,-14.011296681162465,-11.790076366659749,-15.177153972384083,248489459712.0,financial-services
CRM,-6.945255756378174,13.00774383544922,13.190979957580566,5.0998384475708,-6.7007084719057195,-0.2445472844724543,19.70845230735494,19.891688429486287,11.80054691947652,247910318080.0,technology
GS,-24.260732650756836,-25.896337509155273,-25.270036697387695,-24.99157524108887,14.534788670439989,-38.79552132119682,-40.43112617959526,-39.80482536782768,-39.52636391152886,243757449216.0,financial-services
RTX,-5.878304958343506,-9.484355926513672,-32.007789611816406,-17.051309013366698,4.834189378327596,-10.712494336671105,-14.318545304841267,-36.841978990144,-21.885498391694295,239327789056.0,industrials
TMUS,-14.054762840270996,-12.096498489379885,9.814276695251465,-4.115494155883789,3.0314569894982184,-17.086219829769213,-15.127955478878102,6.782819705753246,-7.146951145382008,234942316544.0,communication-services
PM,-22.547914505004883,-25.201765060424805,-18.95792007446289,-21.64268684387207,-10.37234134743868,-12.175573157566202,-14.829423712986124,-8.58557872702421,-11.27034549643339,224669663232.0,consumer-defensive
ABT,-6.784187316894531,-11.601091384887695,-10.356171607971191,-9.176361846923829,8.157859913718292,-14.942047230612824,-19.758951298605982,-18.51403152168948,-17.334221760642123,214959357952.0,healthcare
MRK,5.465829849243164,11.30401611328125,7.210889339447021,7.331490898132325,3.814598510789042,1.6512313384541222,7.489417602492209,3.3962908286579796,3.5168923873432827,214759424000.0,healthcare
TMO,31.982149124145508,33.52507781982422,16.672054290771484,26.16669692993164,18.914379408038197,13.06776971610731,14.61069841178602,-2.242325117266713,7.252317521893442,214253355008.0,healthcare
MCD,-8.380785942077637,-8.31705093383789,-5.487637996673584,-7.210779762268067,2.404032502357541,-10.784818444435178,-10.721083436195432,-7.891670499031125,-9.614812264625607,212960968704.0,consumer-cyclical
DIS,-2.65383243560791,4.8162665367126465,-3.439173698425293,-1.473949146270752,-4.94868910026934,2.29485666466143,9.764955636981988,1.5095154018440473,3.474739953998588,202483318784.0,communication-services
UBER,0.2766199111938476,-1.7563085556030271,-1.910934329032898,-1.0049874782562256,3.8832746203631663,-3.606654709169319,-5.6395831759661945,-5.794208949396065,-4.888262098619393,201242902528.0,technology
PEP,8.38693618774414,18.269357681274418,12.706098556518556,12.09108543395996,0.2869899900918699,8.09994619765227,17.982367691182546,12.419108566426685,11.804095443868093,199754711040.0,consumer-defensive
ANET,-3.7870936393737793,-15.495047569274902,-16.38271713256836,-11.166933822631837,31.403998620269704,-35.19109225964348,-46.899046189544606,-47.78671575283806,-42.57093244290154,198195101696.0,technology
LRCX,-15.802123069763184,-14.841726303100586,-15.88747215270996,-15.644183349609376,24.159624874346346,-39.96174794410953,-39.001351177446935,-40.04709702705631,-39.80380822395572,197774491648.0,technology
LIN,-23.34397315979004,-29.708221435546875,-19.43267059326172,-23.05230178833008,1.5067578573762568,-24.850731017166297,-31.214979292923132,-20.939428450637976,-24.559059645706338,196144857088.0,basic-materials
QCOM,-4.767902851104736,-4.42056131362915,-8.498374938964844,-6.190623378753663,6.363979665043135,-11.131882516147872,-10.784540978672286,-14.86235460400798,-12.554603043796796,195191111680.0,technology
NOW,-9.850979804992676,-20.665327072143555,-11.290931701660156,-12.589830017089843,-1.2678254472436703,-8.583154357749006,-19.397501624899885,-10.023106254416486,-11.322004569846175,191349063680.0,technology
INTC,3.3033785820007324,1.181483507156372,-3.2849538326263428,0.2436666011810304,31.427340472961756,-28.123961890961024,-30.245856965805384,-34.7122943055881,-31.183673871780726,190592352256.0,technology
ISRG,-8.815181732177734,-6.137254238128662,-3.4883978366851807,-6.148882675170899,-15.55646154082669,6.741279808648956,9.419207302698029,12.06806370414151,9.407578865655791,189400170496.0,healthcare
INTU,-16.38983726501465,-10.816312789916992,-8.155258178710938,-11.981300735473631,-11.618586099738522,-4.7712511652761265,0.8022733098215298,3.4633279210275845,-0.3627146357351094,186116276224.0,technology
AMAT,1.0893771648406982,0.601699709892273,-13.405853271484377,-4.806250500679017,-1.1973163981515285,2.2866935629922267,1.7990161080438014,-12.208536873332848,-3.608934102527488,185697353728.0,technology
C,-22.730440139770508,-25.44444465637207,-22.43636703491211,-23.15561180114746,11.26122676194142,-33.99166690171193,-36.70567141831349,-33.69759379685353,-34.41683856308888,181130838016.0,financial-services
BX,-9.535930633544922,-8.949262619018555,-28.36445045471191,-16.950004959106447,13.880515516298658,-23.41644614984358,-22.829778135317213,-42.24496597101057,-30.830520475405105,180411662336.0,financial-services
T,-14.370112419128418,-26.24376678466797,-24.87335968017578,-20.946142196655273,6.647193783631562,-21.01730620275998,-32.89096056829953,-31.520553463807342,-27.593335980286835,175947759616.0,communication-services
SCHW,-24.868051528930664,-14.06546401977539,-18.801414489746097,-20.280879211425784,-2.812349093157936,-22.05570243577273,-11.253114926617457,-15.989065396588158,-17.46853011826785,171574525952.0,financial-services
APH,-17.01137351989746,-8.33005428314209,-11.907368659973145,-13.23350772857666,17.866309354034247,-34.877682873931704,-26.196363637176336,-29.77367801400739,-31.099817082610905,170559897600.0,technology
NEE,-21.488508224487305,-23.334205627441406,-9.29555320739746,-16.980465698242188,-6.344472871745165,-15.14403535274214,-16.98973275569624,-2.9510803356522963,-10.635992826497024,169524428800.0,utilities
BLK,-0.3791571855545044,-13.598310470581056,-7.124786853790283,-5.721239709854126,4.526766656799761,-4.905923842354265,-18.125077127380816,-11.651553510590045,-10.248006366653886,167943847936.0,financial-services
VZ,-19.514629364013672,-14.18340015411377,-15.789040565490724,-16.95814800262451,2.7771156598389064,-22.291745023852577,-16.960515813952675,-18.566156225329628,-19.735263662463417,167560757248.0,communication-services
BKNG,-8.00012493133545,-7.401785373687744,-9.696928977966309,-8.559178638458253,-3.9614895413653746,-4.038635389970075,-3.4402958323223696,-5.7354394366009345,-4.5976890970928785,163674947584.0,consumer-cyclical
AMGN,2.2587132453918457,1.3078124523162842,-5.459635257720947,-1.018806314468384,-6.016958836965718,8.275672082357563,7.324771289282002,0.5573235792447706,4.9981525224973335,160663322624.0,healthcare
KLAC,-13.371197700500488,-12.24075698852539,-14.860087394714355,-13.740665435791016,11.85888364638855,-25.230081346889037,-24.09964063491394,-26.718971041102904,-25.599549082179568,159172362240.0,technology
GEV,-14.625901222229004,-16.511173248291016,-2.306068420410156,-10.075022506713868,7.967703167505926,-22.593604389734928,-24.47887641579694,-10.273771587916082,-18.042725674219795,158760452096.0,industrials
TJX,3.234619140625,2.6125266551971436,2.3777735233306885,2.7674623966217045,12.35383465136345,-9.11921551073845,-9.741307996166306,-9.97606112803276,-9.586372254741743,155967242240.0,consumer-cyclical
ACN,15.45651912689209,17.657188415527344,13.430086135864258,15.086079788208009,-15.188531528130516,30.645050655022608,32.84571994365786,28.618617663994776,30.274611316338525,155096743936.0,technology
BA,-7.6040120124816895,-4.456459999084473,-13.020695686340332,-9.141175079345704,-5.956743077718694,-1.6472689347629954,1.5002830786342214,-7.063952608621638,-3.18443200162701,152794398720.0,industrials
DHR,27.077735900878903,23.673988342285156,21.08427047729492,23.999600219726563,3.8283600084248937,23.24937589245401,19.84562833386026,17.255910468870027,20.17124021130167,152133566464.0,healthcare
BSX,5.2248640060424805,3.874598026275635,0.5893347859382629,3.1005991220474245,-5.347846875741583,10.572710881784063,9.222444902017218,5.937181661679846,8.448445997789008,149242036224.0,healthcare
PANW,-11.760087013244627,-18.849750518798828,-15.314901351928713,-14.5999454498291,2.901734866561175,-14.661821879805805,-21.75148538536,-18.216636218489885,-17.501680316390274,149074051072.0,technology
GILD,-5.237740993499756,-9.72140884399414,1.9892600774765017,-3.24367413520813,5.660353396411418,-10.898094389911174,-15.38176224040556,-3.6710933189349166,-8.904027531619548,148779188224.0,healthcare
ETN,-3.576857089996338,-5.986622333526611,0.0332854464650154,-2.614753124117851,-0.3502630986825039,-3.226593991313834,-5.636359234844107,0.3835485451475193,-2.264490025435347,148541308928.0,industrials
SPGI,-25.14751243591309,-25.78373908996582,-11.577556610107422,-19.84677543640137,-2.5731281635237813,-22.574384272389302,-23.21061092644204,-9.00442844658364,-17.27364727287759,147527188480.0,financial-services
TXN,-17.607452392578125,-23.4847412109375,-22.79861068725586,-20.859373474121092,-14.74450170652131,-2.8629506860568146,-8.74023950441619,-8.054108980734549,-6.114871767599782,146706284544.0,technology
ADBE,25.07577896118164,13.960628509521484,31.176664352416992,25.29310302734375,-0.0598349720097982,25.13561393319144,14.020463481531282,31.23649932442679,25.35293799935355,142453768192.0,technology
PFE,2.19919490814209,-3.2441821098327637,-0.4953696131706238,0.0326936960220337,1.2642723300086998,0.93492257813339,-4.508454439841463,-1.7596419431793235,-1.231578633986666,140148817920.0,healthcare
COF,-18.107826232910156,-25.552265167236328,-27.139686584472656,-23.209458160400395,6.709840841446371,-24.817667074356528,-32.2621060086827,-33.84952742591903,-29.919299001846767,139847647232.0,financial-services
CRWD,-19.89678192138672,-24.744348526000977,-21.92251205444336,-21.676587295532222,4.371032621262827,-24.267814542649543,-29.115381147263804,-26.293544675706187,-26.047619916795053,136271151104.0,technology
SYK,-4.279723644256592,-4.686529159545898,-0.4894745945930481,-2.8449851274490356,-2.4475913474804387,-1.832132296776153,-2.2389378120654597,1.9581167528873904,-0.3973937799685969,136193146880.0,healthcare
LOW,14.572224617004396,6.047501564025879,2.9449386596679688,8.216365623474122,21.765906414478973,-7.193681797474579,-15.718404850453094,-18.820967754811004,-13.549540791004851,133549236224.0,consumer-cyclical
UNP,0.7104692459106445,1.4456632137298584,5.3191046714782715,2.7009622097015384,-1.8214763007325123,2.531945546643157,3.2671395144623707,7.140580972210784,4.522438510434051,130714861568.0,industrials
HON,2.098745346069336,-11.259679794311523,-0.2509638667106628,-1.5128233671188354,-10.171656098843812,12.270401444913148,-1.0880236954677116,9.920692232133147,8.658832731724976,127821848576.0,industrials
DE,-17.210634231567383,-24.989482879638672,-18.925676345825195,-19.452420806884767,-4.054488858845252,-13.156145372722133,-20.934994020793415,-14.871187486979943,-15.397931948039515,124792168448.0,industrials
WELL,-21.720060348510746,-28.29315185546875,-27.516698837280273,-25.35333404541016,4.332973470289693,-26.053033818800436,-32.626125325758444,-31.849672307569968,-29.686307515699852,124252831744.0,real-estate
PGR,7.297153949737549,-14.931529998779297,15.11642360687256,5.979125022888184,-1.2768754621894771,8.574029411927025,-13.65465453658982,16.393299069062035,7.256000485077661,120798396416.0,financial-services
CEG,-11.572396278381348,-24.19652557373047,-21.923887252807617,-18.23781852722168,1.6418312283389382,-13.214227506720286,-25.83835680206941,-23.56571848114655,-19.879649755560617,117776900096.0,utilities
MDT,7.754602432250977,-17.23974609375,-11.79344081878662,-5.063484573364258,6.566331761468206,1.1882706707827708,-23.80607785521821,-18.359772580254827,-11.629816334832464,116333273088.0,healthcare
PLD,-0.1768557429313659,-4.614163398742676,1.1047213077545166,-0.551686453819275,7.720145536093604,-7.89700127902497,-12.33430893483628,-6.615424228339087,-8.27183198991288,115263102976.0,real-estate
ADI,-11.584803581237791,-5.861568927764893,-13.455294609069824,-11.188353061676024,3.9732926708622296,-15.558096252100022,-9.83486159862712,-17.428587279932053,-15.161645732538254,115181527040.0,technology
LMT,9.27979564666748,19.227073669433594,16.720882415771484,14.245685958862303,3.5926737972661873,5.687121849401294,15.634399872167409,13.128208618505298,10.653012161596118,113819951104.0,industrials
COP,1.84855854511261,11.666452407836914,20.920122146606445,11.440762758255005,3.5727258226338736,-1.7241672775212638,8.09372658520304,17.34739632397257,7.868036935621131,110981013504.0,energy
KKR,-17.44862937927246,-32.129112243652344,-22.121280670166016,-22.253786468505854,3.641459904844433,-21.090089284116893,-35.770572148496775,-25.762740575010447,-25.89524637335029,109516464128.0,financial-services
VRTX,-10.45361042022705,-6.301275730133057,-10.70598316192627,-9.72409257888794,-15.568497983199988,5.114887562972937,9.267222253066931,4.862514821273718,5.844405404312049,109112172544.0,healthcare
CB,2.6943154335021973,2.195721387863159,3.3486151695251465,2.8563165187835695,0.094887152780678,2.599428280721519,2.1008342350824813,3.2537280167444687,2.7614293660028917,108989972480.0,financial-services
DASH,12.305878639221191,17.339237213134766,17.716510772705078,15.476803207397465,11.449718822886522,0.8561598163346691,5.889518390248243,6.266791949818556,4.027084384510941,108665544704.0,consumer-cyclical
DELL,-4.579399585723877,-5.708203315734863,-11.122056007385254,-7.422222900390626,2.8613719948733034,-7.440771580597181,-8.569575310608167,-13.983428002258558,-10.28359489526393,108579127296.0,technology
ADP,-11.50757884979248,-11.76966667175293,-3.91015100479126,-8.521025276184083,-2.8045121681306537,-8.703066681661827,-8.965154503622276,-1.105638836660606,-5.71651310805343,105395462144.0,technology
HCA,11.806404113769531,4.226977825164795,15.390069007873535,11.723984813690189,10.211912020228374,1.5944920935411575,-5.984934195063579,5.178156987645162,1.5120727934618134,104896176128.0,healthcare
SO,-26.34612274169922,-33.342124938964844,-27.05189514160156,-28.027632141113287,-2.75863238291823,-23.58749035878099,-30.583492556046615,-24.293262758683333,-25.268999758195054,103547904000.0,utilities
CMCSA,20.466882705688477,17.36493492126465,2.54012393951416,12.675789642333983,-9.62581860454422,30.092701310232695,26.99075352580887,12.16594254405838,22.301608246878203,101427798016.0,communication-services
MCK,-4.853312015533447,-10.05183219909668,-20.456771850585938,-12.13439998626709,-2.847940924594638,-2.005371090938809,-7.203891274502041,-17.6088309259913,-9.286459061672453,100918034432.0,healthcare
TT,-5.507097244262695,-8.251195907592773,3.576880931854248,-2.4223257064819337,-8.830268855751711,3.323171611489016,0.5790729481589381,12.40714978760596,6.407943149269778,99483205632.0,industrials
CVS,-4.206611156463623,-2.6049158573150635,16.722366333007812,4.485318899154663,22.05002055150609,-26.256631707969714,-24.65493640882115,-5.327654218498278,-17.564701652351427,99206144000.0,healthcare
PH,-11.011688232421877,-9.508426666259766,-12.110878944396973,-11.150712203979491,6.506517071905167,-17.51820530432704,-16.01494373816493,-18.617396016302138,-17.65722927588466,97797054464.0,industrials
DUK,-29.386594772338867,-24.79881477355957,17.670875549316406,-9.6460506439209,1.335849172440093,-30.72244394477896,-26.134663945999662,16.335026376876314,-10.981899816360992,96658718720.0,utilities
CME,-9.76272964477539,-11.873739242553713,-2.208662509918213,-7.163304710388184,-4.786747280951591,-4.9759823638238,-7.08699196160212,2.578084771033378,-2.376557429436593,95735627776.0,financial-services
NKE,10.239831924438477,8.10954475402832,-2.528010129928589,4.706637668609619,-2.0876852894644413,12.32751721390292,10.197230043492764,-0.4403248404641475,6.79432295807406,95477022720.0,consumer-cyclical
MO,-7.800106525421143,-27.09218978881836,-19.356380462646484,-16.281032752990725,10.273818627108795,-18.073925152529934,-37.366008415927155,-29.63019908975528,-26.55485138009952,94643511296.0,consumer-defensive
BMY,15.71064281463623,19.642425537109375,-4.284032821655273,8.499129104614259,-2.334547407684773,18.045190222321004,21.97697294479415,-1.9494854139705,10.833676512299032,93787144192.0,healthcare
GD,-0.5108227729797363,-1.666527509689331,-6.286921977996826,-3.0524034023284914,9.26444055282382,-9.775263325803556,-10.93096806251315,-15.551362530820644,-12.316843955152311,93164544000.0,industrials
COIN,-23.351707458496097,-14.136545181274414,-7.79851770401001,-15.287399101257323,-17.044218061495247,-6.307489397000847,2.907672880220833,9.245700357485235,1.756818960237922,92698148864.0,financial-services
CDNS,14.663886070251465,7.842952251434326,5.762197971343994,9.73902406692505,15.351541614255584,-0.6876555440041194,-7.508589362821258,-9.58934364291159,-5.612517547330535,92191752192.0,technology
SBUX,17.404294967651367,16.014123916625977,4.732323169708252,12.057472038269044,-9.377928281925971,26.78222324957734,25.392052198551948,14.110251451634223,21.435400320195015,91939971072.0,consumer-cyclical
MMM,-4.422317981719971,-4.052833080291748,-12.616950988769531,-7.626274204254152,2.158107978925784,-6.580425960645755,-6.210941059217532,-14.775058967695315,-9.784382183179936,88448974848.0,industrials
NEM,-7.878842830657959,-10.701383590698242,-15.49103832244873,-11.488229179382325,31.2737708955619,-39.152613726219855,-41.97515448626014,-46.764809218010626,-42.762000074944226,88359567360.0,basic-materials
MMC,16.038808822631836,-5.014676094055176,6.310922622680664,7.936957359313965,-6.197287497757056,22.236096320388892,1.1826114037018804,12.50821012043772,14.13424485707102,87277412352.0,financial-services
MCO,-3.672156810760498,-10.24825668334961,-0.8708108067512512,-3.866838383674622,-3.3926677837211003,-0.2794890270393977,-6.8555888996285095,2.521856976969849,-0.4741705999535215,85685518336.0,financial-services
SHW,2.001077651977539,-9.092408180236816,-10.424363136291504,-5.187795829772949,2.641970330344862,-0.6408926783673228,-11.734378510581678,-13.066333466636364,-7.829766160117812,85508390912.0,basic-materials
SNPS,-3.8037924766540527,-8.598543167114258,-11.43062686920166,-7.813476371765137,-18.826299747143615,15.022507270489562,10.227756580029356,7.395672877941955,11.012823375378478,84296466432.0,technology
AMT,4.235720157623291,-16.222900390625,6.890361309051514,1.2058525085449217,-14.777042481546635,19.012762639169928,-1.4458579090783648,21.66740379059815,15.982894990091555,83788881920.0,real-estate
ICE,-24.101364135742188,-15.758455276489258,-19.63201904296875,-20.645044326782227,-5.089163586732122,-19.012200549010068,-10.669291689757136,-14.542855456236628,-15.555880740050103,83411419136.0,financial-services
NOC,8.527870178222656,-6.721378326416016,-0.8994176983833313,1.707105326652527,11.782709420749828,-3.254839242527172,-18.504087747165844,-12.68212711913316,-10.0756040940973,83270025216.0,industrials
EQIX,-2.0274667739868164,-8.57750129699707,10.068503379821776,1.5009143829345706,0.1141406660573562,-2.1416074400441727,-8.691641963054426,9.95436271376442,1.3867737168772143,83066404864.0,real-estate
HWM,-6.2927937507629395,-6.349120616912842,-3.7995400428771977,-5.306757640838623,2.202448288386497,-8.495242039149437,-8.551568905299339,-6.001988331263695,-7.50920592922512,82894872576.0,industrials
UPS,24.281152725219727,24.329898834228516,17.694847106933594,21.656379699707035,-12.379982689274362,36.66113541449409,36.70988152350288,30.07482979620796,34.036362388981395,81722662912.0,industrials
WM,15.160286903381348,-2.298701524734497,7.122447490692139,8.453353452682496,-3.803421845127699,18.963708748509045,1.504720320393202,10.925869335819838,12.256775297810195,80480747520.0,industrials
ORLY,-14.24567985534668,-11.851076126098633,-9.792561531066896,-11.985511779785156,10.132767669584243,-24.378447524930923,-21.983843795682876,-19.925329200651134,-22.1182794493694,79899295744.0,consumer-cyclical
EMR,-29.33787727355957,-15.504148483276367,-20.34636878967285,-22.974528121948243,-7.333024045154931,-22.00485322840464,-8.171124438121437,-13.01334474451792,-15.641504076793312,78549999616.0,industrials
RCL,-8.987972259521484,-7.925280094146728,-10.589442253112791,-9.416021823883057,-5.962999275353973,-3.024972984167511,-1.9622808187927552,-4.62644297775882,-3.4530225485290833,78222254080.0,consumer-cyclical
ABNB,-4.87086820602417,-5.60793399810791,-4.0965118408203125,-4.708538818359376,-9.125809687203128,4.2549414811789585,3.5178756890952183,5.029297846382816,4.417270868843753,77472301056.0,consumer-cyclical
BK,-11.583466529846191,-7.971168041229248,-14.72480297088623,-12.117541408538818,10.647456360597916,-22.230922890444106,-18.61862440182716,-25.372259331484145,-22.764997769136738,75264892928.0,financial-services
JCI,-12.93727207183838,-11.400379180908203,-19.46788024902344,-15.242136764526368,0.1939657526355306,-13.13123782447391,-11.594344933543734,-19.66184600165897,-15.4361025171619,74855145472.0,industrials
MDLZ,15.401549339294434,7.320037364959717,9.4056978225708,11.386906337738036,-8.887926147634833,24.289475486929263,16.20796351259455,18.293623970205633,20.27483248537287,74143997952.0,consumer-defensive
TDG,-4.6425089836120605,-4.291432857513428,-6.362674236297607,-5.260359859466552,-13.20445571377154,8.56194673015948,8.913022856258113,6.841781477473933,7.944095854304988,73734914048.0,industrials
CTAS,-9.675963401794434,2.249171495437622,4.788128852844238,-1.5052995204925537,-9.670885037052294,-0.0050783647421397,11.920056532489916,14.459013889896532,8.16558551655974,73650110464.0,industrials
AON,3.82883358001709,-10.907761573791504,-0.3059931397438049,-0.7724161386489865,0.7381910693382285,3.0906425106788613,-11.645952643129732,-1.0441842090820337,-1.510607207987215,73459662848.0,financial-services
TEL,-16.720190048217773,-15.865804672241213,-16.93076515197754,-16.633543014526367,21.487961868059692,-38.208151916277465,-37.3537665403009,-38.41872702003723,-38.12150488258606,72758804480.0,technology
USB,1.8295432329177856,7.997121334075928,-4.4648966789245605,0.5452828884124756,9.676715647225304,-7.8471724143075186,-1.6795943131493765,-14.141612326149865,-9.131432758812828,72634081280.0,financial-services
