Ticker,Pred_LSTM,Pred_GRU,Pred_TFT,Pred_Average,Rentabilidad,Dif_LSTM,Dif_GRU,Dif_TFT,Dif_Average,Total_Capitalization,Sector
KO,-1.3150718212127686,-5.391199111938477,0.464969277381897,-1.418280839920044,-1.4221151225343824,0.1070433013216138,-3.969083989404094,1.8870843999162792,0.0038342826143384,296380858368,consumer-defensive
CSCO,9.121620178222656,8.67017650604248,-3.0061211585998535,4.180234909057617,5.2238391328285605,3.897781045394096,3.44633737321392,-8.229960291428414,-1.0436042237709433,288106414080,technology
IBM,13.705355644226074,9.211389541625977,11.643083572387695,11.981653594970703,23.716198063359485,-10.01084241913341,-14.504808521733509,-12.07311449097179,-11.73454446838878,287346950144,technology
WFC,7.833013534545898,7.601302146911621,7.111334800720215,7.497999763488769,13.537851554703154,-5.704838020157256,-5.936549407791533,-6.4265167539829395,-6.039851791214385,273863032832,financial-services
CAT,6.750046253204346,10.303645133972168,1.1876347064971924,5.235801410675048,38.78944145038631,-32.03939519718197,-28.485796316414145,-37.60180674388912,-33.55364003971127,270434140160,industrials
MS,-0.7469408512115479,13.440754890441896,-1.0101062059402466,1.985332155227661,17.086592016579644,-17.83353286779119,-3.64583712613775,-18.09669822251989,-15.101259861351982,260924014592,financial-services
MU,2.0153138637542725,1.964100360870361,-0.1124116331338882,1.153980964422226,100.15208292047248,-98.1367690567182,-98.18798255960212,-100.26449455360635,-98.99810195605023,251174240256,technology
AXP,2.7469542026519775,11.553342819213867,5.346762657165527,5.548155307769775,22.70349819750316,-19.95654399485118,-11.150155378289291,-17.35673554033763,-17.155342889733383,248489459712,financial-services
CRM,17.701417922973633,8.682999610900879,10.58133602142334,13.049701499938966,8.29602630137822,9.405391621595411,0.3869733095226593,2.28530972004512,4.753675198560746,247910318080,technology
GS,-0.1322458386421203,1.459317684173584,4.148612976074219,1.8984103918075563,10.26143640398553,-10.39368224262765,-8.802118719811945,-6.1128234279113105,-8.363026012177972,243757449216,financial-services
RTX,-5.028159141540527,-6.449204444885254,-7.7654266357421875,-6.407275199890137,15.104101326294556,-20.13226046783508,-21.553305771179808,-22.86952796203674,-21.51137652618469,239327789056,industrials
TMUS,-7.850018978118896,-3.839832305908203,-7.511918067932129,-6.912741279602051,-13.23000862793626,5.379989649817363,9.390176322028056,5.71809056000413,6.317267348334208,234942316544,communication-services
PM,1.759186625480652,8.86766242980957,6.8119964599609375,5.20200572013855,-13.369681731857003,15.128868357337655,22.237344161666577,20.18167819181794,18.571687451995555,224669663232,consumer-defensive
APP,-3.4936490058898926,0.8160226345062256,1.671901822090149,-0.5654943466186523,45.728728775458265,-49.22237778134816,-44.91270614095204,-44.05682695336811,-46.294223122076914,215576821760,communication-services
ABT,-1.8350051641464231,-2.031196355819702,-3.695818901062012,-2.6185688972473145,-5.974773132394853,4.13976796824843,3.943576776575151,2.2789542313328415,3.3562042351475387,214959357952,healthcare
MRK,-6.9736175537109375,-10.608978271484377,-7.084222793579102,-7.744931793212891,8.03697210018735,-15.010589653898288,-18.645950371671724,-15.121194893766452,-15.78190389340024,214759424000,healthcare
TMO,-17.537641525268555,-7.699859619140625,-6.414613723754883,-11.1208740234375,24.884406816001228,-42.422048341269786,-32.584266435141856,-31.29902053975611,-36.005280839438726,214253355008,healthcare
MCD,-12.737622261047363,-5.683794975280762,-7.162960529327393,-9.096992111206056,-2.5285774816730635,-10.2090447793743,-3.155217493607698,-4.634383047654329,-6.568414629532993,212960968704,consumer-cyclical
DIS,23.083269119262695,4.051814079284668,14.1934232711792,15.721039772033691,-0.2303282363235852,23.31359735558628,4.282142315608253,14.423751507502784,15.951368008357276,202483318784,communication-services
UBER,-0.1693170666694641,-5.834741592407227,-2.3990182876586914,-2.194282460212708,4.132946915648204,-4.302263982317668,-9.967688508055431,-6.531965203306895,-6.327229375860911,201242902528,technology
PEP,-17.627525329589844,-4.672780990600586,-8.285679817199707,-11.299838256835937,2.500757716151982,-20.128283045741824,-7.173538706752568,-10.78643753335169,-13.80059597298792,199754711040,consumer-defensive
ANET,-11.61925983428955,2.1839640140533447,-4.424045562744141,-5.980529356002807,13.21798091862556,-24.83724075291511,-11.034016904572216,-17.6420264813697,-19.19851027462837,198195101696,technology
LRCX,6.69688606262207,-7.830574989318848,3.605047225952149,2.5546583175659183,59.12348767484055,-52.42660161221848,-66.9540626641594,-55.5184404488884,-56.56882935727463,197774491648,technology
LIN,6.1515398025512695,2.441941976547241,-3.991177558898926,1.352533292770386,-10.60771682685646,16.75925662940773,13.049658803403702,6.616539267957535,11.960250119626846,196144857088,basic-materials
QCOM,13.297778129577637,-0.9985851645469666,8.832797050476074,8.652513039112092,24.69464675346396,-11.396868623886323,-25.693231918010927,-15.861849702987886,-16.04213371435187,195191111680,technology
NOW,21.049638748168945,14.586954116821287,21.954599380493164,20.119086074829102,5.166342656837771,15.883296091331175,9.42061145998352,16.788256723655394,14.952743417991332,191349063680,technology
INTC,6.16339111328125,-5.594417572021484,8.425917625427246,4.716839981079102,102.27617983065214,-96.11278871737088,-107.87059740267362,-93.8502622052249,-97.55933984957304,190592352256,technology
ISRG,18.10836410522461,14.798176765441896,13.043087005615234,15.420215797424316,13.72257552485155,4.38578858037306,1.0756012405903448,-0.6794885192363154,1.697640272572766,189400170496,healthcare
INTU,6.029691696166992,21.2368221282959,11.675808906555176,11.329564666748048,-12.189961120646425,18.219652816813415,33.42678324894232,23.8657700272016,23.51952578739447,186116276224,technology
AMAT,-0.7861855030059814,4.082425117492676,1.0298408269882202,0.9139471530914308,27.63750860061919,-28.42369410362517,-23.555083483126513,-26.60766777363097,-26.723561447527757,185697353728,technology
C,2.6596856117248535,10.138117790222168,3.146277904510498,4.350008964538574,10.961306184408889,-8.301620572684035,-0.8231883941867206,-7.8150282798983906,-6.611297219870314,181130838016,financial-services
BX,-3.5800962448120117,-1.2970116138458252,-0.9765387773513794,-2.0820563316345218,-12.52684328111297,8.946747036300959,11.229831667267144,11.550304503761591,10.444786949478448,180411662336,financial-services
T,-1.7711215019226074,-3.113668441772461,-6.701171875,-4.011651039123535,-10.846542070624974,9.075420568702366,7.732873628852513,4.145370195624974,6.834891031501439,175947759616,communication-services
SCHW,13.020903587341309,16.521825790405273,6.884140968322754,11.26638298034668,-1.2536533938413756,14.274556981182684,17.77547918424665,8.13779436216413,12.520036374188056,171574525952,financial-services
APH,6.07040548324585,20.573314666748047,13.55129337310791,11.963342475891114,28.54267450759696,-22.47226902435111,-7.969359840848913,-14.99138113448905,-16.579332031705846,170559897600,technology
NEE,6.713818073272705,2.1421754360198975,2.980452060699463,4.306143140792847,13.01936631467576,-6.305548241403056,-10.877190878655863,-10.038914253976298,-8.713223173882913,169524428800,utilities
BLK,-0.9509440660476683,-1.819233775138855,0.1611454337835312,-0.679766207933426,-2.2382406017722447,1.2872965357245765,0.4190068266333897,2.399386035555776,1.5584743938388188,167943847936,financial-services
VZ,-2.618590831756592,0.6039671897888184,-2.8215224742889404,-2.0552518844604495,-5.883295175074764,3.264704343318172,6.487262364863582,3.0617727007858235,3.8280432906143145,167560757248,communication-services
BKNG,-1.8040002584457395,22.397716522216797,5.741650104522705,6.054603242874146,-6.362510254757392,4.558509996311653,28.76022677697419,12.104160359280096,12.417113497631538,163674947584,consumer-cyclical
AMGN,6.845086097717285,11.818086624145508,4.578603267669678,6.933093070983887,5.672965110467616,1.1721209872496692,6.145121513677892,-1.0943618427979382,1.2601279605162707,160663322624,healthcare
KLAC,4.831039905548096,4.508123397827148,2.6313228607177734,3.886569786071777,32.81698072550519,-27.985940819957097,-28.30885732767804,-30.185657864787416,-28.93041093943341,159172362240,technology
GEV,0.4766091108322143,2.7719502449035645,4.137762546539307,2.400138711929322,-9.363649401774223,9.840258512606438,12.135599646677788,13.50141194831353,11.763788113703544,158760452096,industrials
TJX,-5.888236045837402,-1.6428375244140625,0.8656708002090454,-2.3375936031341555,6.520356927627699,-12.4085929734651,-8.163194452041761,-5.654686127418653,-8.857950530761855,155967242240,consumer-cyclical
ACN,21.37190818786621,13.23280429840088,15.76037311553955,17.49947338104248,3.466823117860687,17.905085070005523,9.76598118054019,12.293549997678864,14.032650263181791,155096743936,technology
BA,10.899035453796388,9.334943771362305,-2.9563732147216797,5.044053649902344,-11.573482314994472,22.47251776879086,20.908426086356776,8.617109100272792,16.617535964896817,152794398720,industrials
DHR,0.0971453785896301,-5.7975006103515625,-0.2874001264572143,-1.2356020212173462,8.700938083761017,-8.603792705171387,-14.49843869411258,-8.988338210218231,-9.936540104978365,152133566464,healthcare
BSX,16.80386734008789,19.32831764221191,19.377655029296875,18.33827247619629,-2.175600120131843,18.979467460219738,21.503917762343757,21.55325514942872,20.513872596328135,149242036224,healthcare
PANW,12.090746879577637,7.956377029418945,21.88726043701172,15.182478332519532,31.01725014664233,-18.926503267064692,-23.060873117223384,-9.12998970963061,-15.834771814122796,149074051072,technology
GILD,-0.8502918481826782,2.356656789779663,5.373814582824707,2.2807404518127443,9.377835479970544,-10.228127328153224,-7.021178690190881,-4.004020897145837,-7.0970950281578,148779188224,healthcare
ETN,10.038792610168455,12.493884086608888,5.20536994934082,8.596441841125488,5.941801887741307,4.09699072242715,6.55208219886758,-0.7364319384004867,2.654639953384181,148541308928,industrials
SPGI,-6.153343200683594,5.360809326171875,0.8389108180999756,-1.0536110877990723,-12.710948080585291,6.557604879901698,18.071757406757165,13.549858898685269,11.657336992786218,147527188480,financial-services
TXN,4.423562049865723,-0.9763633012771606,8.002969741821289,4.775340056419373,-12.376331255108282,16.799893304974006,11.39996795383112,20.379300996929572,17.151671311527654,146706284544,technology
ADBE,11.926166534423828,11.573551177978516,15.495698928833008,13.28345642089844,0.6030711003568879,11.32309543406694,10.970480077621628,14.89262782847612,12.680385320541552,142453768192,technology
PFE,0.3677245676517486,-2.727430582046509,10.19032382965088,3.6777332425117497,1.7333887091571156,-1.365664141505367,-4.460819291203625,8.456935120493764,1.944344533354634,140148817920,healthcare
COF,0.1669232547283172,-5.610250473022461,-0.4054741859436035,-1.2174704670906067,6.415495677323634,-6.248572422595316,-12.025746150346096,-6.820969863267237,-7.63296614441424,139847647232,financial-services
CRWD,11.320137977600098,-4.046150207519531,17.07818603515625,10.550099563598632,27.76706112132353,-16.44692314372343,-31.81321132884306,-10.68887508616728,-17.216961557724897,136271151104,technology
SYK,7.66496467590332,6.179752349853516,9.90822982788086,8.265228271484375,-5.13301872654793,12.797983402451251,11.312771076401448,15.04124855442879,13.398246998032306,136193146880,healthcare
LOW,-6.192859649658203,-6.853946685791016,-7.2705464363098145,-6.756151771545411,0.3105328165156768,-6.50339246617388,-7.164479502306692,-7.581079252825491,-7.066684588061087,133549236224,consumer-cyclical
UNP,0.0776198506355285,1.277530312538147,2.643486738204956,1.343948698043823,-0.4103800387265475,0.487999889362076,1.6879103512646945,3.0538667769315033,1.7543287367703708,130714861568,industrials
HOOD,4.068207740783691,15.498674392700195,6.080404281616211,7.1591796875,31.960796861872296,-27.892589121088605,-16.4621224691721,-25.880392580256085,-24.801617174372296,130439725056,financial-services
HON,7.066386699676514,1.2119202613830566,5.174310684204102,5.1386630058288585,-0.8573566416079271,7.923743341284441,2.0692769029909837,6.031667325812029,5.9960196474367855,127821848576,industrials
DE,11.195477485656738,4.319582939147949,10.903213500976562,9.70339298248291,-8.56581162142707,19.761289107083808,12.88539456057502,19.469025122403632,18.26920460390998,124792168448,industrials
WELL,-8.303560256958008,-1.2230830192565918,-5.209713459014893,-5.649926090240479,7.166917693921376,-15.470477950879385,-8.390000713177969,-12.37663115293627,-12.816843784161854,124252831744,real-estate
PGR,10.386923789978027,-3.146276473999023,14.42057991027832,9.293746185302735,-15.990534727416032,26.37745851739406,12.844258253417008,30.411114637694354,25.284280912718767,120798396416,financial-services
IBKR,0.2391346991062164,9.028258323669434,-2.367713212966919,0.9542202591896056,9.649450190799874,-9.410315491693655,-0.62119186713044,-12.017163403766792,-8.695229931610267,119599390720,financial-services
CEG,4.364042282104492,6.772112846374512,4.206332206726074,4.7825723648071286,12.20074024026247,-7.836697958157977,-5.4286273938879575,-7.994408033536395,-7.418167875455341,117776900096,utilities
MDT,-7.531259536743164,-4.626214981079102,-4.956910133361816,-5.920510864257813,-0.5918466990032057,-6.939412837739958,-4.034368282075896,-4.3650634343586106,-5.328664165254607,116333273088,healthcare
PLD,5.672435283660889,7.770519256591797,10.665751457214355,8.089378547668458,17.78772575307754,-12.115290469416651,-10.017206496485745,-7.121974295863186,-9.698347205409084,115263102976,real-estate
ADI,4.081023216247559,2.9437243938446045,7.5485992431640625,5.2405938625335695,5.349572496410878,-1.2685492801633194,-2.4058481025662735,2.1990267467531845,-0.1089786338773084,115181527040,technology
LMT,1.0590884685516355,4.770157814025879,4.476221561431885,3.1681555747985843,15.02462143675691,-13.965532968205274,-10.25446362273103,-10.548399875325025,-11.856465861958323,113819951104,industrials
COP,-0.8978735208511353,4.892634391784668,-4.046341419219971,-0.9991590976715088,-3.2472365124353724,2.349362991584237,8.13987090422004,-0.7991049067845983,2.2480774147638636,110981013504,energy
KKR,2.7783613204956055,7.065415382385254,4.291309356689453,4.240951347351075,-16.672316851020284,19.45067817151589,23.737732233405534,20.963626207709737,20.91326819837136,109516464128,financial-services
VRTX,13.583026885986328,0.4040066003799438,0.8180748224258423,5.841242003440858,13.294998214263067,0.2880286717232607,-12.890991613883124,-12.476923391837223,-7.45375621082221,109112172544,healthcare
CB,8.52776050567627,5.760831832885742,10.043746948242188,8.580769348144532,2.8331680784158193,5.69459242726045,2.927663754469923,7.210578869826368,5.747601269728713,108989972480,financial-services
DASH,-7.013256072998047,-9.489971160888672,-8.886810302734375,-8.258020782470703,-6.1330660600463975,-0.8801900129516493,-3.3569051008422743,-2.7537442426879775,-2.124954722424306,108665544704,consumer-cyclical
DELL,10.450927734375,16.2053165435791,2.3582801818847656,8.364746475219727,21.397191631032577,-10.946263896657577,-5.191875087453475,-19.03891144914781,-13.03244515581285,108579127296,technology
ADP,-6.613709926605225,8.832250595092773,2.5865719318389893,0.1555949211120608,-13.785621951178834,7.17191202457361,22.61787254627161,16.37219388301782,13.941216872290894,105395462144,technology
HCA,3.986796140670776,10.64468002319336,6.8307294845581055,6.455946254730225,23.34995983271414,-19.363163692043365,-12.705279809520782,-16.519230348156036,-16.894013577983916,104896176128,healthcare
SO,-8.56209659576416,-0.9946038722991944,-7.464181900024414,-6.609432172775269,-0.591891447668217,-7.970205148095944,-0.4027124246309773,-6.872290452356197,-6.017540725107052,103547904000,utilities
CMCSA,8.616109848022461,5.294050216674805,14.769957542419434,10.41323699951172,-11.16039145677226,19.77650130479472,16.454441673447064,25.930348999191693,21.573628456283977,101427798016,communication-services
MCK,10.82085132598877,8.016504287719727,13.335244178771973,11.265739059448244,22.474193388786563,-11.653342062797794,-14.457689101066835,-9.13894921001459,-11.20845432933832,100918034432,healthcare
TT,12.93223476409912,15.777179718017578,6.167871475219727,10.795478439331056,5.0368202086395275,7.895414555459594,10.74035950937805,1.131051266580199,5.758658230691529,99483205632,industrials
CVS,-7.863527297973633,-5.309800148010254,-0.8589744567871094,-4.550960731506348,23.920857325740933,-31.78438462371457,-29.230657473751187,-24.77983178252804,-28.47181805724728,99206144000,healthcare
PH,6.053074359893799,1.73073148727417,5.075019836425781,4.797383975982667,6.797498036247419,-0.7444236763536205,-5.066766548973249,-1.722478199821638,-2.000114060264752,97797054464,industrials
DUK,-12.69404125213623,-13.495344161987305,-9.202973365783691,-11.457874679565432,-0.4410725238259267,-12.252968728310304,-13.054271638161378,-8.761900841957765,-11.016802155739503,96658718720,utilities
CME,-0.4968713223934173,-2.8180301189422607,4.880253791809082,1.1897469639778138,-5.050770299524849,4.553898977131432,2.2327401805825886,9.931024091333931,6.240517263502663,95735627776,financial-services
NKE,-1.7831721305847168,2.072143316268921,0.4730940461158752,-0.1096025705337525,-12.67563502984068,10.892462899255964,14.747778346109602,13.148729075956556,12.566032459306928,95477022720,consumer-cyclical
MO,-11.570377349853516,-3.0261971950531006,-5.704950332641602,-7.515370512008667,-9.848689511228384,-1.7216878386251313,6.822492316175284,4.143739178586783,2.333318999219717,94643511296,consumer-defensive
BMY,8.970784187316895,-5.523593902587891,4.883731842041016,4.437087631225586,2.961182604271334,6.00960158304556,-8.484776506859225,1.9225492377696816,1.4759050269542515,93787144192,healthcare
GD,-7.850510597229004,-3.098271608352661,2.9600367546081543,-2.575843858718872,10.77156785958374,-18.622078456812744,-13.8698394679364,-7.811531104975586,-13.347411718302611,93164544000,industrials
COIN,3.9698832035064697,4.2366943359375,-1.243890404701233,1.9377359867095951,10.614881214756489,-6.644998011250019,-6.378186878818989,-11.858771619457722,-8.677145228046893,92698148864,financial-services
CDNS,-2.312795877456665,1.2420639991760254,-6.040050983428955,-3.092725944519043,-4.413960072123221,2.1011641946665556,5.656024071299246,-1.6260909113057345,1.3212341276041777,92191752192,technology
SBUX,-1.6975924968719482,-0.0238155126571655,0.7657204270362854,-0.3775119304656982,-10.565153208259352,8.867560711387403,10.541337695602186,11.330873635295635,10.187641277793654,91939971072,consumer-cyclical
MMM,4.512323379516602,0.4729566574096679,-0.4208887815475464,1.7311651706695557,10.234156094903812,-5.72183271538721,-9.761199437494144,-10.655044876451358,-8.502990924234256,88448974848,industrials
NEM,-13.831850051879885,-8.880668640136719,1.7898465394973757,-6.592935132980347,17.61877857516025,-31.450628627040132,-26.499447215296968,-15.828932035662874,-24.211713708140596,88359567360,basic-materials
MMC,14.290769577026367,9.101512908935549,2.6295418739318848,8.588427162170412,-11.981643703076523,26.27241328010289,21.08315661201207,14.611185577008408,20.570070865246933,87277412352,financial-services
MCO,-6.817413330078125,7.842805862426758,-1.6019296646118164,-1.7991760253906253,-6.398559896412277,-0.4188534336658476,14.241365758839034,4.796630231800461,4.599383871021653,85685518336,financial-services
SHW,-0.4480800330638885,5.881897926330566,0.1729680150747299,1.06633477807045,-1.2125180053675462,0.7644379723036576,7.094415931698112,1.385486020442276,2.278852783437996,85508390912,basic-materials
SNPS,5.517723560333252,-1.6968917846679688,-3.32198429107666,0.5389173507690428,-26.84216548906887,32.35988904940212,25.1452737044009,23.52018119799221,27.381082839837912,84296466432,technology
AMT,2.399170398712158,2.451460123062134,-0.91908460855484,1.0823263406753538,-14.024223938061494,16.423394336773654,16.47568406112363,13.105139329506654,15.106550278736847,83788881920,real-estate
ICE,-4.595069885253906,5.730660438537598,3.855910301208496,0.8504682540893556,-21.97700032154009,17.381930436286183,27.707660760077687,25.832910622748585,22.82746857562945,83411419136,financial-services
NOC,-12.305740356445312,-10.952363967895508,-7.63198184967041,-10.16556167602539,-0.278657623855396,-12.027082732589916,-10.673706344040111,-7.353324225815014,-9.886904052169994,83270025216,industrials
EQIX,1.0960090160369873,8.158356666564941,6.164134979248047,4.535728931427002,9.2169254453569,-8.120916429319912,-1.0585687787919582,-3.0527904661088527,-4.681196513929898,83066404864,real-estate
HWM,12.09542751312256,16.016366958618164,14.207026481628418,13.724254989624024,13.496081410925834,-1.4006538978032754,2.52028554769233,0.710945070702584,0.2281735786981897,82894872576,industrials
UPS,17.4188232421875,7.3439483642578125,7.442891597747803,11.413475608825683,13.586446664091405,3.832376578096095,-6.242498299833592,-6.143555066343602,-2.1729710552657213,81722662912,industrials
WM,1.6069979667663574,-4.583894729614258,-3.148231506347656,-1.5332723617553712,-14.02099018067762,15.627988147443975,9.437095451063362,10.872758674329964,12.487717818922247,80480747520,industrials
ORLY,-9.621869087219238,-8.958699226379395,-6.346349716186523,-8.179027366638184,-8.727166012142748,-0.8947030750764906,-0.2315332142366468,2.380816295956224,0.5481386455045634,79899295744,consumer-cyclical
EMR,11.373712539672852,14.419857025146484,5.016088485717773,9.439891815185549,5.4886661090186175,5.885046430654234,8.931190916127868,-0.4725776233008441,3.95122570616693,78549999616,industrials
RCL,9.287190437316896,13.113553047180176,7.999290466308594,9.53730297088623,-7.12448656504244,16.411677002359333,20.238039612222614,15.123777031351032,16.66178953592867,78222254080,consumer-cyclical
ABNB,16.14687156677246,10.390281677246094,21.241830825805664,17.033537292480467,5.4236459238832655,10.723225642889195,4.966635753362828,15.8181849019224,11.609891368597202,77472301056,consumer-cyclical
BK,-0.393907368183136,-4.961155891418457,-5.837950706481934,-3.4849744081497196,6.117130902514649,-6.511038270697785,-11.078286793933106,-11.955081608996585,-9.602105310664369,75264892928,financial-services
JCI,11.417845726013184,18.9158992767334,10.810275077819824,12.674428176879884,9.663505001418931,1.7543407245942522,9.252394275314469,1.1467700764008928,3.0109231754609525,74855145472,industrials
MDLZ,6.850111961364746,-2.025458335876465,5.001316547393799,4.335479736328125,-7.175614762748584,14.02572672411333,5.150156426872119,12.176931310142384,11.511094499076709,74143997952,consumer-defensive
TDG,9.24491024017334,12.196996688842772,7.229341983795166,9.029100227355958,-2.145711256784169,11.39062149695751,14.342707945626945,9.375053240579335,11.174811484140127,73734914048,industrials
CTAS,0.1614170670509338,6.639639854431152,-0.1317454725503921,1.3397966086864477,-17.796179160889892,17.957596227940826,24.435819015321044,17.6644336883395,19.13597576957634,73650110464,industrials
AON,5.752383232116699,-8.38996696472168,-6.651148319244385,-2.0374994277954106,-6.670686295631839,12.423069527748538,-1.7192806690898408,0.0195379763874541,4.633186867836429,73459662848,financial-services
TEL,1.0151281356811523,7.115433692932129,-0.0720974951982498,1.8002989947795869,23.993936662016,-22.97880852633485,-16.878502969083872,-24.06603415721425,-22.193637667236413,72758804480,technology
USB,5.018463134765625,16.289533615112305,6.479530334472656,7.857104110717774,7.010192781984896,-1.9917296472192711,9.279340833127408,-0.5306624475122401,0.8469113287328778,72634081280,financial-services
ECL,0.7807607650756836,5.126477241516113,2.5790274143218994,2.369210720062256,-4.7272296364838375,5.507990401559521,9.85370687799995,7.306257050805737,7.096440356546093,72621621248,basic-materials
GLW,-5.676228046417236,3.597872018814087,-4.654380798339844,-3.412669134140015,38.115081094847575,-43.79130914126481,-34.51720907603349,-42.76946189318742,-41.52775022898759,71976640512,technology
PNC,-3.935719966888428,11.195143699645996,3.9590835571289062,2.248374176025391,-1.5468705844168562,-2.3888493824715713,12.742014284062853,5.505954141545763,3.7952447604422472,71629250560,financial-services
