Ticker,Pred_Average,Rentabilidad,Dif_Average,Sector
DVN,6.924718856811524,1.0059372152297446,5.91878164158178,energy
EL,0.4315113216638565,6.402475474293498,5.970964152629641,consumer-defensive
ALL,-0.0043487071990967,-6.1148430186525555,6.110494311453459,financial-services
TXT,10.700098514556885,4.458068311425622,6.242030203131263,industrials
T,-4.5222186088562015,-10.846542070624974,6.324323461768772,communication-services
MET,1.717543661594391,8.127878657280299,6.410334995685908,financial-services
MRNA,-4.411770820617676,2.0668892312862073,6.4786600519038835,healthcare
REG,2.556986141204834,-4.010268741941035,6.567254883145869,real-estate
HLT,5.145967864990235,-1.4642163978895717,6.610184262879806,consumer-cyclical
EW,-0.8294315338134767,5.8000726618324,6.629504195645876,healthcare
MSFT,-7.053099441528321,-0.4183257158512099,6.634773725677111,technology
VST,-1.641156339645386,-8.311340088685276,6.670183749039889,utilities
HIG,4.904465532302856,-1.9967198010565783,6.901185333359434,financial-services
FTV,13.150848960876464,6.219189375255007,6.931659585621458,technology
MSCI,1.2399384140968324,8.23821559432166,6.998277180224829,financial-services
AON,0.3285024166107178,-6.670686295631839,6.999188712242557,financial-services
AVY,-3.5660737276077272,3.450824580872468,7.0168983084801955,consumer-cyclical
MLM,-4.753212785720825,2.269979518576072,7.023192304296897,basic-materials
RJF,4.664898109436035,-2.3676504140076258,7.032548523443661,financial-services
STE,-7.048071622848512,0.03133014466976,7.079401767518272,healthcare
LYV,-6.267386484146118,0.849797309319943,7.117183793466061,communication-services
FITB,-5.1305495262146,1.991637204623936,7.1221867308385365,financial-services
RVTY,1.1218466758728027,8.327253350966608,7.205406675093805,healthcare
LNT,-5.390570735931396,1.818608156108758,7.209178892040154,utilities
MDT,6.630691981315612,-0.5918466990032057,7.222538680318818,healthcare
AXON,-8.682157945632936,-15.929365523632422,7.247207577999486,industrials
HWM,6.241488230228424,13.496081410925834,7.25459318069741,industrials
GL,-13.496340370178224,-6.216989179191813,7.279351190986411,financial-services
AIZ,-2.0539650917053223,5.301270488080252,7.355235579785575,financial-services
ELV,5.128360748291016,12.50558928398823,7.377228535697215,healthcare
NDSN,2.3309356689453127,9.781798107351204,7.450862438405893,industrials
CDW,6.409953689575197,-1.180706622523574,7.590660312098771,technology
PODD,-4.4948059082031255,3.1164626430847697,7.611268551287895,healthcare
MCO,1.3380215644836428,-6.398559896412277,7.73658146089592,financial-services
FRT,-2.6304986000061037,5.321565013750531,7.952063613756635,real-estate
HON,7.106110239028931,-0.8573566416079271,7.963466880636858,industrials
BMY,10.928134727478028,2.961182604271334,7.966952123206694,healthcare
HAS,-8.456500434875489,-0.4742300888090595,7.982270346066429,consumer-cyclical
O,-5.23836669921875,2.9612301824424145,8.199596881661165,real-estate
IT,16.40086898803711,8.119636770539024,8.281232217498086,technology
SMCI,19.746899604797363,11.33490705608676,8.411992548710604,technology
NTRS,-4.727734851837159,3.8001039906920338,8.527838842529192,financial-services
VTRS,2.942378702759743,11.58269411588518,8.640315413125437,healthcare
ALLE,-7.415063858032227,1.2397695805510554,8.654833438583282,industrials
VMC,-5.886550521850586,2.793553730972597,8.680104252823183,basic-materials
OMC,-4.574337911605836,4.150328226945336,8.724666138551171,communication-services
IPG,-4.109866619110107,4.629152264817278,8.739018883927386,communication-services
TRV,-7.178521537780762,1.6372317516035726,8.815753289384334,financial-services
ABT,2.9312204837799074,-5.974773132394853,8.905993616174761,healthcare
NDAQ,-2.1997474431991577,-11.113091603289584,8.913344160090425,financial-services
EXE,13.91028881072998,4.892735725466929,9.017553085263051,energy
VICI,1.2518458843231202,-7.877108130198004,9.128954014521124,real-estate
WTW,5.891784381866455,-3.46124513702887,9.353029518895326,financial-services
DTE,-11.928269386291504,-2.5545300863025076,9.373739299988996,utilities
NCLH,-17.84426078796387,-8.377602348120053,9.466658439843815,consumer-cyclical
PH,-2.697698974609375,6.797498036247419,9.495197010856794,industrials
MHK,3.933698749542237,-5.65379637287998,9.587495122422215,consumer-cyclical
WSM,-11.89118299484253,-2.291341403079601,9.59984159176293,consumer-cyclical
META,-5.198151683807374,-14.83827510116725,9.640123417359876,communication-services
LUV,12.776203441619872,3.0787038704267533,9.697499571193118,industrials
YUM,7.224312591552735,-2.5807196162310633,9.805032207783798,consumer-cyclical
MTCH,-0.7189744949340824,-10.542650889831725,9.823676394897642,communication-services
LEN,13.839031982421876,4.005586617250031,9.833445365171844,consumer-cyclical
DASH,3.732515144348145,-6.1330660600463975,9.865581204394545,consumer-cyclical
IR,10.002429199218753,0.0903388818547502,9.912090317364,industrials
KMI,7.784964847564697,-2.130043684413063,9.91500853197776,energy
CSX,-7.40470781326294,2.592756574869388,9.997464388132329,industrials
ETR,-3.215525770187378,6.84694852631779,10.062474296505169,utilities
IRM,2.8992611408233646,13.026964083459564,10.1277029426362,real-estate
SOLV,6.118575763702393,-4.044469987689051,10.163045751391444,healthcare
EQR,4.221228671073914,-5.9650017455977595,10.186230416671672,real-estate
FAST,-2.685484600067139,-12.881381282916127,10.19589668284899,industrials
CVX,-6.094096755981445,4.123628259372985,10.21772501535443,energy
KEY,-8.148785495758057,2.115167185405352,10.26395268116341,financial-services
SNA,-5.150293159484864,5.242582994586593,10.392876154071455,industrials
PPL,-9.286050415039064,1.1855521369617168,10.47160255200078,utilities
COF,-4.067748069763184,6.415495677323634,10.483243747086815,financial-services
NOC,-10.812665939331056,-0.278657623855396,10.534008315475658,industrials
USB,-3.676519921422005,7.010192781984896,10.6867127034069,financial-services
CNP,-11.818481636047364,-1.055381677652558,10.763099958394804,utilities
NWSA,2.5948172092437742,-8.214073651073173,10.808890860316946,communication-services
CBRE,-12.13288688659668,-1.2503290534716958,10.882557833124984,real-estate
DHR,-2.1976822882890703,8.700938083761017,10.898620372050086,healthcare
EMR,-5.47830982208252,5.4886661090186175,10.966975931101135,industrials
ULTA,-8.307517623901367,2.7085744100555047,11.016092033956872,consumer-cyclical
ESS,10.074135208129883,-1.0877708209505483,11.16190602908043,real-estate
TFC,-5.8156066060066225,5.433506164751132,11.249112770757757,financial-services
ITW,6.9518900394439695,-4.419439345857671,11.37132938530164,industrials
TRGP,4.335879325866699,-7.086475536991357,11.422354862858056,energy
SYK,6.3302208423614506,-5.13301872654793,11.46323956890938,healthcare
BK,-5.43526554107666,6.117130902514649,11.55239644359131,financial-services
RF,-12.47156732082367,-0.8261949905846491,11.64537233023902,financial-services
ORCL,-6.1760307312011715,5.483666079114307,11.659696810315475,technology
NSC,-10.660631942749024,1.0375454235547563,11.69817736630378,industrials
WELL,-4.535316276550294,7.166917693921376,11.70223397047167,real-estate
LDOS,-2.9031337738037113,8.909275003588098,11.81240877739181,technology
GEN,5.498620653152466,-6.3844337945166165,11.883054447669082,technology
K,-7.430028867721557,4.483549333476907,11.913578201198463,consumer-defensive
TSCO,2.417072993516922,-9.508900267978364,11.925973261495288,consumer-cyclical
NFLX,6.966679954528809,-5.211078731251405,12.177758685780214,communication-services
HOLX,-3.4170233726501476,8.803184646059776,12.220208018709924,healthcare
JPM,-3.3581558227539063,8.953988149354934,12.31214397210884,financial-services
OXY,7.347383308410645,-4.977695521499322,12.325078829909966,energy
ACN,15.85342788696289,3.466823117860687,12.386604769102204,technology
D,8.628882789611817,-3.8475465587125504,12.476429348324366,utilities
CCL,-13.264678668975831,-0.6204767451072826,12.644201923868549,consumer-cyclical
CEG,-0.4456204414367675,12.20074024026247,12.646360681699235,utilities
SYF,-3.996245861053467,8.663258684525136,12.659504545578605,financial-services
EQIX,-3.469289827346802,9.2169254453569,12.686215272703702,real-estate
APA,5.006061935424805,17.695699656768205,12.6896377213434,energy
BA,1.121217155456543,-11.573482314994472,12.694699470451017,industrials
SPG,-5.806223678588868,6.9159501874782565,12.722173866067124,real-estate
WAB,-3.800073528289796,8.936857068356513,12.736930596646308,industrials
SCHW,-14.022946929931642,-1.2536533938413756,12.769293536090268,financial-services
CPT,6.703138637542724,-6.076388838866253,12.779527476408976,real-estate
ECL,8.08020305633545,-4.7272296364838375,12.807432692819289,basic-materials
ROST,-3.0642168521881104,9.780078953260055,12.844295805448168,consumer-cyclical
ABNB,18.288491058349617,5.4236459238832655,12.864845134466348,consumer-cyclical
FICO,11.540489101409912,24.43799848329728,12.897509381887366,technology
AMGN,-7.250549054145813,5.672965110467616,12.92351416461343,healthcare
PEP,15.424941349029542,2.500757716151982,12.92418363287756,consumer-defensive
COP,9.820062112808229,-3.2472365124353724,13.067298625243598,energy
TPR,-11.448455047607425,1.6193710331646916,13.067826080772114,consumer-cyclical
CSCO,-7.849981307983399,5.2238391328285605,13.07382044081196,technology
CTVA,-0.1223096847534179,-13.31538119403165,13.193071509278232,basic-materials
RMD,1.708565598726273,-11.69828793375934,13.406853532485613,healthcare
AES,-4.17690601348877,9.309966672060607,13.486872685549375,utilities
GRMN,7.341542148590088,-6.210107625668358,13.551649774258449,technology
HUM,-4.685320854187012,8.987665772178543,13.672986626365557,healthcare
HSIC,9.605708122253418,-4.0971179065590215,13.70282602881244,healthcare
PSX,1.412740230560303,15.241437091392308,13.828696860832004,energy
DUK,-14.299900627136232,-0.4410725238259267,13.858828103310303,utilities
L,-7.033041763305665,6.8598216203499405,13.892863383655603,financial-services
EG,10.037657642364502,-4.153589863272133,14.191247505636635,financial-services
DHI,11.142305183410643,-3.12560762731233,14.267912810722976,consumer-cyclical
EXC,-12.103816032409668,2.175417536750578,14.279233569160246,utilities
ZTS,11.842355537414551,-2.461072823853953,14.303428361268503,healthcare
ADBE,14.950897693634037,0.6030711003568879,14.347826593277148,technology
DAL,-7.0328339576721195,7.31935611053296,14.35219006820508,industrials
NEE,-1.5916374444961547,13.01936631467576,14.611003759171911,utilities
IFF,13.341686248779297,-1.3115822584530226,14.65326850723232,basic-materials
CTSH,-8.755259323120118,5.908825425940199,14.664084749060317,technology
PLD,2.9496469974517825,17.78772575307754,14.83807875562576,real-estate
FDX,-1.1665128707885746,13.703617222326727,14.870130093115302,industrials
FE,-9.483609008789063,5.501849171045358,14.98545817983442,utilities
DPZ,5.533388328552246,-9.588255778501514,15.12164410705376,consumer-cyclical
NWS,6.340283393859863,-8.872429255871078,15.21271264973094,communication-services
STT,-9.165037536621094,6.085940190345751,15.250977726966845,financial-services
ADI,-10.016411781311035,5.349572496410878,15.365984277721914,technology
SBUX,4.837129211425782,-10.565153208259352,15.402282419685132,consumer-cyclical
AKAM,15.886516475677492,0.4547837455529642,15.431732730124528,technology
SPGI,2.7329457283020018,-12.710948080585291,15.443893808887292,financial-services
AEP,-8.926862525939942,6.613474186742438,15.54033671268238,utilities
SRE,-3.493274021148682,12.124729173051774,15.618003194200456,utilities
GPC,11.351157379150392,-4.27322224434032,15.62437962349071,consumer-cyclical
LW,3.50069637298584,19.14708934263323,15.64639296964739,consumer-defensive
PEG,8.476711905002595,-7.170554970832005,15.6472668758346,utilities
MDLZ,8.709110260009766,-7.175614762748584,15.88472502275835,consumer-defensive
RL,-2.7378601074218754,13.159618987697185,15.897479095119058,consumer-cyclical
URI,-13.825178337097167,2.138279908894689,15.963458245991855,industrials
VTR,-7.863560676574708,8.143522974481545,16.007083651056252,real-estate
CINF,-13.51557140350342,2.6317700893397573,16.147341492843175,financial-services
TTWO,-3.005180072784424,13.192630535268917,16.197810608053338,communication-services
MSI,7.814899301528931,-8.417799188759455,16.232698490288385,technology
PSA,15.541963386535643,-0.8600484911598615,16.402011877695507,real-estate
PNR,-12.096062934398653,4.43927574120231,16.53533867560096,industrials
NTAP,-2.6796836853027344,13.906884862896638,16.586568548199374,technology
UBER,-12.47266834974289,4.132946915648204,16.605615265391094,technology
LIN,6.317117595672608,-10.60771682685646,16.924834422529067,basic-materials
AME,-5.875837421417237,11.084506031137083,16.960343452554323,industrials
INVH,11.050445556640623,-5.91568695024225,16.966132506882875,real-estate
XOM,-8.050766515731812,8.94211044443855,16.992876960170364,energy
LHX,-10.975144481658935,6.050343197168716,17.025487678827652,industrials
EXPD,-13.781670761108398,3.2438399601542316,17.02551072126263,industrials
J,-10.79291286468506,6.238385077632575,17.031297942317636,industrials
INTU,4.8680281162261965,-12.189961120646425,17.057989236872622,technology
ED,10.621640014648438,-6.4617924646487825,17.083432479297223,utilities
TJX,-10.643902015686036,6.520356927627699,17.164258943313733,consumer-cyclical
VRTX,-4.158944320678712,13.294998214263067,17.45394253494178,healthcare
COST,10.955369758605958,-6.620338676116108,17.575708434722067,consumer-defensive
AZO,8.193215322494508,-9.504157028104917,17.697372350599423,consumer-cyclical
DVA,10.998765277862548,-6.7898861559802075,17.788651433842755,healthcare
MGM,10.210120105743409,-7.721118916348995,17.931239022092402,consumer-cyclical
VRSN,5.8506245613098145,-12.226037515603576,18.07666207691339,technology
EXR,15.721558475494383,-2.359872264327114,18.0814307398215,real-estate
KKR,1.4272306442260745,-16.672316851020284,18.09954749524636,financial-services
GILD,-8.967606544494629,9.377835479970544,18.34544202446517,healthcare
CF,19.63749408721924,1.0752486077254468,18.562245479493793,basic-materials
MRK,-10.527434158325196,8.03697210018735,18.564406258512548,healthcare
GPN,13.74886693954468,-4.919623725654108,18.66849066519879,industrials
MKC,10.682457447052002,-8.022772555205773,18.705230002257775,consumer-defensive
MAS,12.514534187316896,-6.19930290055122,18.71383708786811,industrials
SJM,12.990981101989746,-5.739239815171915,18.73022091716166,consumer-defensive
RTX,-3.7408604145050046,15.104101326294556,18.84496174079956,industrials
WYNN,-7.735195922851563,11.221125218903245,18.95632114175481,consumer-cyclical
F,-1.0099138975143434,17.96384195429333,18.97375585180767,consumer-cyclical
WFC,-5.5233536720275875,13.537851554703154,19.061205226730745,financial-services
DOW,31.02922744750977,11.96044758145026,19.068779866059508,basic-materials
FIS,8.817399406433106,-10.251931561828703,19.06933096826181,technology
NKE,6.434780192375183,-12.67563502984068,19.110415222215863,consumer-cyclical
LMT,-4.19116530418396,15.02462143675691,19.21578674094087,industrials
TPL,-10.366778564453124,8.93870604989178,19.305484614344905,energy
UAL,-12.477245330810549,6.887926037020513,19.36517136783106,industrials
JKHY,10.5014368057251,-8.906336471222843,19.407773276947943,technology
PCG,-13.221092700958252,6.222843321100926,19.443936022059177,utilities
LVS,-7.492974662780762,11.960008212285716,19.452982875066475,consumer-cyclical
EPAM,23.181467819213868,3.676928864580332,19.504538954633535,technology
UPS,-5.954672050476074,13.586446664091405,19.54111871456748,industrials
MNST,-9.991698455810548,9.917767548784049,19.9094660045946,consumer-defensive
COO,20.966305160522463,1.0260213080619551,19.940283852460507,healthcare
CPRT,13.247109031677246,-6.723058442385746,19.97016747406299,industrials
WST,-2.7484661579132084,17.265326015322604,20.013792173235817,healthcare
JBHT,0.6125223875045778,20.70912956401574,20.096607176511164,industrials
EOG,12.352114486694337,-7.858709594459458,20.210824081153795,energy
AMP,11.22550983428955,-9.16441409863708,20.38992393292663,financial-services
CI,11.123260879516602,-9.356298107759129,20.47955898727573,healthcare
ATO,-14.44931411743164,6.079634177539495,20.528948294971137,utilities
BIIB,0.1799642086029053,20.75929884341365,20.579334634810746,healthcare
ABBV,-10.257883453369145,10.43541378765889,20.69329724102803,healthcare
CMI,-6.329713630676269,14.378697625536551,20.70841125621282,industrials
KMB,9.257546043395996,-11.61130248396646,20.868848527362456,consumer-defensive
AVB,14.365111351013184,-6.764356957866763,21.12946830887995,real-estate
GDDY,9.800900268554688,-11.394339512271214,21.1952397808259,technology
SWKS,-6.889959049224854,14.435583143242358,21.32554219246721,technology
TMUS,8.098785066604615,-13.23000862793626,21.32879369454087,communication-services
REGN,-4.912125056982041,16.61124431185156,21.523369368833603,healthcare
APO,9.954482746124269,-11.58210231031232,21.536585056436586,financial-services
DG,7.38127236366272,-14.160007238098046,21.541279601760767,consumer-defensive
PLTR,-11.585530090332032,10.027444883904648,21.61297497423668,technology
AMZN,-12.166349792480467,9.451887185216105,21.618236977696576,consumer-cyclical
AWK,11.220382308959962,-10.56308739280742,21.78346970176738,utilities
GNRC,8.744791793823243,-13.17693232586851,21.921724119691753,industrials
NVR,14.072474670410156,-7.912966855298094,21.98544152570825,consumer-cyclical
BKNG,15.632330441474917,-6.362510254757392,21.99484069623231,consumer-cyclical
XYL,-16.64897232055664,5.428215150168544,22.077187470725185,industrials
EVRG,-15.861633491516113,6.386571564857868,22.24820505637398,utilities
UDR,10.232353067398073,-12.105110835587691,22.33746390298576,real-estate
GIS,16.527309799194338,-5.892282240001972,22.41959203919631,consumer-defensive
HAL,6.975170516967774,29.514425711501968,22.539255194534192,energy
ODFL,19.470425033569335,-3.1977086972707363,22.668133730840072,industrials
CARR,12.750994300842288,-10.007910328680271,22.75890462952256,industrials
AOS,16.790857696533205,-6.049142624011742,22.840000320544945,industrials
C,-11.94153823852539,10.961306184408889,22.90284442293428,financial-services
TKO,-5.297748947143555,17.649588950012827,22.94733789715638,communication-services
ROK,-11.776268196105956,11.180500558278016,22.956768754383972,industrials
KDP,3.806872296333313,-19.159945163708404,22.966817460041717,consumer-defensive
ZBRA,8.17463482618332,-14.797002727953291,22.971637554136613,technology
GD,-12.201603889465332,10.77156785958374,22.973171749049072,industrials
TXN,10.639574813842774,-12.376331255108282,23.015906068951058,technology
MAA,14.402189636230467,-8.759051019024417,23.16124065525489,real-estate
PFG,-11.033343505859376,12.25606097926482,23.28940448512419,financial-services
TSN,15.52807159423828,-7.930148691654312,23.45822028589259,consumer-defensive
DRI,11.39267168045044,-12.121764506357373,23.514436186807817,consumer-cyclical
JBL,-23.361825942993164,0.2182943727169418,23.580120315710104,technology
EMN,21.98436317443848,-1.640628718346675,23.62499189278515,basic-materials
JNJ,-12.80475597381592,10.917231074786832,23.72198704860275,healthcare
BG,-8.432704448699951,15.322171042994428,23.754875491694374,consumer-defensive
IBKR,-14.278125381469728,9.649450190799874,23.927575572269603,
ISRG,-10.26722831726074,13.72257552485155,23.98980384211229,healthcare
BR,7.045280647277833,-16.96842840582355,24.01370905310138,technology
XEL,-12.631183242797851,11.710644495997087,24.34182773879494,utilities
CL,15.987802505493164,-8.432787834145907,24.42059033963907,consumer-defensive
KEYS,-11.128617572784425,13.463570055111434,24.59218762789586,technology
BEN,16.82218647003174,-7.788045286426323,24.610231756458063,financial-services
DD,-8.827084636688232,15.806331046357466,24.633415683045698,basic-materials
GE,-11.06287536621094,13.714993238547567,24.777868604758503,industrials
TGT,13.738163232803345,-11.303556434435368,25.041719667238713,consumer-defensive
TMO,-0.1601006507873535,24.884406816001228,25.04450746678858,healthcare
PM,11.691942596435547,-13.369681731857003,25.061624328292552,consumer-defensive
EBAY,12.892097187042236,-12.314673361078974,25.20677054812121,consumer-cyclical
FOXA,-4.683295106887818,20.564100451812767,25.247395558700585,communication-services
DLTR,9.88970537185669,-15.397746971359677,25.28745234321637,consumer-defensive
FOX,-5.749279785156251,19.660681013707208,25.40996079886346,communication-services
MMM,-15.280179023742678,10.234156094903812,25.514335118646493,industrials
CRL,-5.407813549041748,20.222999593927536,25.630813142969284,healthcare
WY,15.85925064086914,-9.810788967419132,25.67003960828827,real-estate
ES,-12.469485569000245,13.224575092902349,25.69406066190259,utilities
ROP,9.087170886993407,-16.73512833872392,25.82229922571733,technology
CHD,20.95627555847168,-5.030489517885546,25.986765076357223,consumer-defensive
HUBB,-13.3370943069458,12.817297183259544,26.15439149020534,industrials
GEV,16.83910255432129,-9.363649401774223,26.20275195609551,industrials
BF-B,15.085940551757814,-11.443091160686397,26.52903171244421,consumer-defensive
CLX,17.64877986907959,-8.95123567290664,26.60001554198623,consumer-defensive
BDX,22.457947540283207,-4.261872934276888,26.719820474560095,healthcare
CNC,13.27206439971924,40.02374747187586,26.751683072156617,healthcare
RSG,15.407455825805666,-11.38047057150472,26.787926397310382,industrials
POOL,13.672407531738283,-13.143738166596064,26.816145698334346,industrials
BRO,13.15644702911377,-13.66725707663884,26.823704105752608,financial-services
DDOG,-7.468585014343263,19.37966837476784,26.8482533891111,technology
MCK,-4.416946268081666,22.474193388786563,26.89113965686823,healthcare
MO,17.169639587402344,-9.848689511228384,27.018329098630726,consumer-defensive
AJG,13.585929679870606,-13.77932335557132,27.365253035441928,financial-services
CVS,-3.552113342285157,23.920857325740933,27.47297066802609,healthcare
PPG,20.22401428222656,-7.271711661166928,27.49572594339349,basic-materials
IP,8.966028594970703,-18.779657059392456,27.745685654363157,consumer-cyclical
CCI,13.94057846069336,-14.097804427611374,28.03838288830473,real-estate
TAP,17.32665023803711,-10.837126659988035,28.163776898025148,consumer-defensive
COIN,-17.698979568481445,10.614881214756489,28.313860783237935,financial-services
MMC,16.441255187988283,-11.981643703076523,28.422898891064804,financial-services
ADP,14.804303169250488,-13.785621951178834,28.58992512042932,technology
MPWR,-2.455078887939453,26.171320121932993,28.626399009872447,technology
AXP,-5.982897377014161,22.70349819750316,28.686395574517324,financial-services
VRSK,11.534278869628906,-17.157079435080558,28.691358304709464,industrials
ERIE,12.05419716835022,-16.648618785106663,28.702815953456884,financial-services
JCI,-19.073850822448733,9.663505001418931,28.737355823867667,industrials
CTRA,29.291730117797854,0.4496512546717881,28.842078863126066,energy
INCY,-9.34169406890869,19.539650901527143,28.881344970435837,healthcare
DAY,1.294145429134369,30.18939177468895,28.895246345554582,technology
RCL,21.90403518676758,-7.12448656504244,29.02852175181002,consumer-cyclical
UNH,11.387328577041629,40.481001641378676,29.093673064337047,healthcare
TECH,-4.213840609788894,24.952197396186456,29.166038005975352,healthcare
SW,14.346570587158205,-14.86852165187344,29.215092239031645,consumer-cyclical
